"month","route_short_name","route_long_name","route_id","stop_name","on time","late","early"
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA207 KOTA KEMUNING INDUSTRIAL PARK (SELATAN)",7,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA213 PANGSAPURI SRI KEMUNING (TIMUR)",5,0,6
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA214 PANGSAPURI SRI KEMUNING (BARAT)",10,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA215 SK KOTA KEMUNING (OPP)",7,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA216 KOTA KEMUNING CENTRAL LAKE",7,0,5
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA217 KOTA KEMUNING BUSINESS PARK",8,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA218 CANAL GARDEN",9,0,2
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA223 CHINESE TAIPEI SCHOOL KL",12,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA388 SEKSYEN 23 (SELATAN)",12,0,1
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA389 TAMAN SRI MUDA SEKSYEN 25 (UTARA)",9,1,1
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA392 MASJID TAMAN SRI MUDA",12,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA397 TAMAN PERINDUSTRIAN AXIS",8,0,5
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA398 TAMAN PERINDUSTRIAN AXIS",7,3,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA403 APARTMENT MEDITERANEAN",8,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA405 HAB TAMAN SRI MUDA",13,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA407 APARTMENT ANDORRA",13,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA411 HAB TAMAN SRI MUDA",5,0,4
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA416 TAMAN SRI MUDA SEKSYEN 25",7,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA417 MASJID TAMAN SRI MUDA (OPP)",9,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA418 SEKSYEN 23",9,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA421 SEKSYEN 23 (UTARA)",12,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA422 SEKSYEN 23 (UTARA)",8,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA423 SEKSYEN 19 (SELATAN)",7,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA425 SEKSYEN 23 (BARAT)",0,0,11
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA428 CIAST",11,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA454 SEKSYEN 19 (SELATAN)",12,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA934 SMK SEKSYEN 18 (OPP)",11,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SA935 SEKYEN 19 (UTARA)",12,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SHAH ALAM BUDDIST SOCIETY",12,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SMK TAMAN SRI MUDA",13,0,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SURAU KEMUNING UTAMA",12,1,0
"2025-04","SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060","SURAU KEMUNING UTAMA (OPP)",12,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","AEON BIG BUKIT RIMAU (OPP)",18,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","GAMUDA WALK MALL (OPP)",9,8,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","GEO BUKIT RIMAU",17,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","METHODIST CAC",13,3,4
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","PUSAT KOMERSIAL BUKIT RIMAU",16,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA120 TAMAN BUKIT SAGA",10,1,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA121 PROTON HICOM (TIMUR)",18,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA122 I-PARC",16,1,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA124 PROTON HICOM",17,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA130 PROTON HICOM (BARAT)",5,3,1
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA137 SEKSYEN 26 (TIMUR)",6,2,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA139 PROTON HICOM (TIMUR)",5,1,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA140 TAMAN BUKIT SAGA",10,1,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA169 CHINESE TAIPEI SCHOOL (OPP)",20,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA170 CANAL GARDEN",14,2,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA171 KOTA KEMUNING BUSINESS PARK",18,1,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA178 PERUMAHAN ANGGERIK (UTARA)",16,1,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA179 SURAU AN-NAJIHIN",18,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA180 PERUMAHAN ANGGERIK (TIMUR)",21,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA182 PANGSAPURI SRI NERVILLA",20,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA183 SRI NERVILLIA",20,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA188 KOTA KEMUNING INDUSTRIAL PARK",17,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA189 KEMUNING GREENVILLE (SELATAN)",19,2,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA190 GREENVILLE (UTARA)",19,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA191 MERANTI TERRACE",19,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA193 SMK KOTA KEMUNING (UTARA)",14,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA199 KOTA KEMUNING HILLS (SELATAN)",10,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA200 MERANTI TERRACE",19,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA214 PANGSAPURI SRI KEMUNING (BARAT)",21,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA221 SJKC CHUNG HUA KOTA KEMUNING",19,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA50 SRI IXORA APARTMENT",19,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SA894 KOTA KEMUNING CENTRAL LAKE",16,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SHAH ALAM BUDDIST SOCIETY",20,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SK BUKIT RIMAU",19,1,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SK HICOM",21,0,0
"2025-04","SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080","SK HICOM (OPP)",9,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","KOMERSIAL DENAI ALAM (TIMUR)",10,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","KOMERSIAL DENAI ALAM (TIMUR) (OPP)",10,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","PETRON U9",3,1,4
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","PETRON U9 (OPP)",9,0,1
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","PLAZA JELUTONG SEKSYEN 8",7,0,5
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","PLAZA JELUTONG SEKSYEN 8 (OPP)",0,10,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","PUSAT KOMERSIAL D'BAYU",12,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA517 KOMERSIAL D'PANGKIN",6,6,1
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA658 ECONSAVE PEKAN SUBANG",12,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA659 ECONSAVE PEKAN SUBANG (OPP)",9,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA660 KG BARU SUBANG (UTARA)",10,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA661 KG MELAYU SUBANG (BARAT)",10,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA662 SMK SUBANG U6",11,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA663 TAMAN SUBANG BARU",4,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA664 TAMAN SUBANG BARU",12,0,1
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA666 SMK SUBANG U6 (OPP)",12,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA667 KG MELAYU SUBANG (BARAT)",9,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA756 DENAI ALAM (TIMUR)",9,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA757 E-BOULEVARD DENAI ALAM (SRADA)",6,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA759 PANGSAPURI CENDANA",10,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA760 SK TAMAN BUKIT SUBANG (OPP)",12,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA761 PANGSAPURI TERATAI",6,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA762 PANGSAPURI MELATI",12,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA763 TAMAN BUKIT SUBANG (TIMUR)",10,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA764 PANGSAPURI LILY (OPP)",6,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA767 PANGSAPURI LILI",1,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA768 TAMAN BUKIT SUBANG (TIMUR)",1,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA769 PANGSAPURI KIAMBANG",1,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA770 SK TAMAN BUKIT SUBANG",1,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA771 PANGSAPURI CENDANA (OPP)",1,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA775 E-BOULEVARD DENAI ALAM",11,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA776 DENAI ALAM (TIMUR)",13,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SA950 PANGSAPURI MELOR",11,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SJKC SUBANG",13,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SK BUKIT JELUTONG",12,0,0
"2025-04","SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100","SMK BUKIT JELUTONG",12,0,0
"2025-04","MENARA PRASARANA","LRT Lembah Subang ~ Menara Prasarana","S5010","MENARA PRASARANA",1,0,1
"2025-04","PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060","PAVILION BUKIT JALIL",0,0,30
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","(M) SMK TIARA PERMAI",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL1508 APARTMENT TIARA COURT",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL1509 TAMAN TASIK INDAH",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL1510 KTM KOMUTER TAMAN WAHYU",0,0,1
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL1511 KTM KOMUTER TAMAN WAHYU",0,0,2
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL1512 TAMAN MASTIARA (SELATAN)",1,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL1570 SJKC MUN CHOONG",0,0,2
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL2235 TAMAN RIADAH METROPOLITAN",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL2236 TAMAN MASTIARA FASA 2",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL2237 KOMERSIAL TAMAN MASTIARA",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL2238 SHELL TAMAN MASTIARA",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL587 KOMERSIAL KOK LIAN",2,0,0
"2025-04","T120","Kompleks Sungai Mas ~ Taman Mastiara","T1200","KL590 SJKC MUN CHOONG",2,0,1
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","(M) SL153 KENMS",8,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","KL153 FLAT TAMAN MELATI A9",0,0,5
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","KL198 FLAT TAMAN MELATI E6",6,1,5
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL152 UIAM (TIMUR)",8,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL154 MAHALLAH SAFIYYAH",5,0,3
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL155 UIAM (SELATAN)",7,1,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL156 KAED UIAM",6,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL157 KULIYAH ENGINEERING UIAM",8,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL158 KULIYAH EDUCATION UIAM",6,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL159 UIAM (UTARA)",8,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL160 IRKHS",7,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL161 PERPUSTAKAAN UIAM",7,0,0
"2025-04","T200","Stesen LRT Gombak ~ UIA Gombak","T2000","SL162 HUB UIA",1,2,7
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","(M) SL249 URBAN 360",13,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","(M) SL311 LRT GOMBAK",12,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","KL153 FLAT TAMAN MELATI A9",9,1,1
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","KL198 FLAT TAMAN MELATI E6",0,0,1
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL182 PANGSAPURI KENANGA",13,1,8
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL183 PANGSAPURI CEMPAKA",19,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL184 KG MELAYU WIRA DAMAI",19,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL192 FLAT TAMAN PINGGIRAN",18,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL194 PERUMAHAN SRI GOMBAK FASA 9",17,0,2
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL195 TAMAN TASIK SRI GOMBAK",19,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL196 PERUMAHAN TAMAN SRI GOMBAK (TIMUR)",15,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL197 TASIK SRI GOMBAK FASA 8",19,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL198 TAMAN SRI GOMBAK",16,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL207 DEWAN BERINGIN GOMBAK (OPP)",13,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL237 SMK HILLCREST",15,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL238 KOMERSIAL SERI GOMBAK FASA 5",16,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL239 BALAIRAYA SERI GOMBAK",12,1,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL246 KOMERSIAL SRI GOMBAK",15,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL248 PETRONAS SRI GOMBAK",14,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL309 PANGSAPURI SAUJANA GOMBAK",18,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL466 SHELL TAMAN MELATI (OPP)",4,1,7
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL504 MASJID SRI GOMBAK",19,0,0
"2025-04","T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010","SL506 TAMAN PRIMA SRI GOMBAK",14,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","(M) KL2330 BOMBA GOMBAK SELATAN",2,3,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","DEWAN KOMUNITI CHANGKAT DESA",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL1495 PERUMAHAN AWAM SRI LANGKAWI (OPP)",3,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL1600 TAMAN MASTIKA",3,0,1
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL1601 APT SRI TIOMAN",3,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL187 TAMAN CEMERLANG",3,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL196 TAMAN PERWIRA 1",3,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL198 FLAT TAMAN MELATI E6",3,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL200 PERUMAHAN JLN TAMAN MELATI 6",2,0,2
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL2070 SRA SALAHUDIN AL-AYUBI (OPP)",4,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL2071 FLAT TAMAN MELATI BLOK D",3,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL2329 MASJID BILAL BIN RABAH",6,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL932 APT MELATI IMPIAN",3,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL933 M3 MALL",4,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL934 SURAU NURUL MUSTAQIM",8,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","KL939 KG LEMBAH MELEWAR (TIMUR)",6,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","PERUMAHAN AWAM SRI LANGKAWI",0,0,9
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","PERUMAHAN LEMBAH MELEWAR",5,0,1
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL103 KG TENGAH GOMBAK",7,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL104 TAMAN BUKIT LELA",4,2,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL105 DEWAN DATIN ZALEHA",1,0,6
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL109 DEWAN DATIN ZALEHA (OPP)",4,0,1
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL110 PANGSAPURI SRI HARMONIS",2,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL111 KG TGH GOMBAK (SELATAN)",1,0,3
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL112 MASJID BATU 6 (OPP)",4,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL173 GOMBAK SETIA",4,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL208 SK GOMBAK SETIA",5,0,4
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL210 SMK GOMBAK SETIA",1,0,3
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL212 HAB BAS GREENWOOD (OPP)",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL213 JEJANTAS SPG 3",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL214 JEJANTAS SPG 3",7,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL215 HAB BAS GREENWOOD",6,0,1
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL216 PADANG TAMAN GREENWOOD",7,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL218 SMK SERI GOMBAK (OPP)",7,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL219 PERUMAHAN JLN BERJAYA 4",6,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL223 TAMAN GREENWOOD INDAH",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL224 TAMAN GOMBAK (SELATAN)",4,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL226 DEWAN MPS GOMBAK",4,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL227 DEWAN MPS GOMBAK (OPP)",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL229 SMK SERI GOMBAK (TIMUR)",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL230 PADANG TAMAN GREENWOOD",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL231 PADANG TAMAN GREENWOOD",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL232 TAMAN GREENWOOD (UTARA)",5,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL233 GERAI MAKAN MPS",7,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL310 FLAT GOMBAK SETIA (OPP)",9,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL317 GOMBAK SETIA",7,0,1
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL318 GOMBAK SETIA",3,1,5
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL490 KG TENGAH GOMBAK",4,0,0
"2025-04","T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020","SL502 TAMAN GREENWOOD INDAH",4,0,3
"2025-04","T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220","(M) AJ346 DEWAN SERBAGUNA AU5",8,0,0
"2025-04","T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220","(M) AJ379 GIANT ULU KELANG (OPP)",8,0,0
"2025-04","T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220","(M) KL746 LRT SRI RAMPAI",3,6,0
"2025-04","T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220","(M) KL750 SHELL WANGSA MAJU",5,0,0
"2025-04","T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220","AJ294 TAMAN LEMBAH KERAMAT",6,0,0
