"month","route_short_name","route_long_name","route_id","stop_name","early","late","on time"
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ498 BANDAR BUKIT PUCHONG 3 (TIMUR)",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ499 MUTIARA INDAH",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ500 SK SAUJANA PUCHONG (OPP)",1,0,0
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ501 SAUJANA PUTRA 8",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ503 SAUJANA PUTRA 10 (SELATAN)",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ504 SAUJANA PUTRA 7",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ506 SAUJANA PUTRA 8",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ511 SK SAUJANA PUCHONG",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ512 MUTIARA INDAH",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ513 BANDAR BUKIT PUCHONG 3 (TIMUR)",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ514 VISTA PRIMA/PURI TOWER (OPP)",0,0,1
"2025-10","T602","Puchong Utama ~ Taman Saujana Puchong","T6028","SJ602 BANDAR BUKIT PUCHONG BP1",0,0,1
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","(M) KOMERSIAL TAMAN PUTRA PERMAI",0,0,2
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","KOMERSIAL TAMAN PUTRA PERMAI",0,0,2
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SJ274 PANGSAPURI LILI",0,0,1
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SJ275 PANGSAPURI MELUR",0,0,1
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SJ277 PANGSAPURI AMAN",0,0,1
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SJ278 PANGSAPURI AMAN (OPP)",0,0,2
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SJ279 PPMU PUCHONG PERDANA",2,0,0
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SJ280 PANGSAPURI LILI (OPP)",0,0,1
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SJ281 DESA IMPIANA",0,0,1
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","SP242 CALISA RESIDENCE",0,0,3
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","TAMAN PUCHONG TEKALI",0,0,1
"2025-10","T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030","TAMAN PUTRA PRIMA 2B",2,0,1
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","(M) SJ309 PERUMAHAN BELATOK 7",0,0,9
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","(M) SJ310 APARTMENT SRI TANJUNG",8,0,2
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","(M) SJ339 KOMERSIAL TAMAN KINRARA",3,0,3
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","(M) SJ345 JEJANTAS TAMAN KINRARA",5,0,1
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","(M) SJ610 IOI MALL PUCHONG",7,0,6
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","(M) SJ680 LRT IOI PUCHONG",12,0,0
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ306 APARTMENT SRI ANGGERIK",11,0,0
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ307 APARTMENT SRI ANGGERIK 2",0,1,10
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ308 APARTMENT SRI ANGGERIK 2",0,0,7
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ313 SMK BATU 8 (OPP)",4,0,4
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ314 JASMINE COURT (OPP)",0,0,7
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ315 TAMAN MAWAR",5,0,3
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ316 APARTMENT KINRARA",7,0,2
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ317 PANGSAPURI SURIA",2,0,8
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ318 APARTMENT SRI SUNWAY",0,0,9
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ336 APARTMENT SURIA KINRARA",8,0,1
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ338 KOMERSIAL PAIK SIONG",3,0,3
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ348 TUDM KINRARA (OPP)",3,0,5
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ516 LOTUS EXTRA PUCHONG",13,0,0
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ681 KOMERSIAL RAJAWALI",11,0,0
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ682 KOLEJ PUTRA",7,0,4
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ735 LRT PUSAT BANDAR PUCHONG",15,0,0
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ750 POS LAJU PUCHONG",8,0,0
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ751 PANGSAPURI DESA IMPIAN",5,0,7
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ752 TAMAN SRI PUCHONG (SELATAN)",11,0,0
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ753 TAMAN SRI PUCHONG (TENGAH)",0,0,11
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ754 SURAU ALHIDAYAH (OPP)",0,0,12
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ755 TAMAN SRI PUCHONG (UTARA)",3,0,10
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ756 TAMAN PERINDUSTRIAN PUCHONG",1,0,11
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ757 TAMAN MUTIARA PUCHONG (BARAT)",0,0,10
"2025-10","T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040","SJ758 TAMAN MUTIARA PUCHONG (TIMUR)",0,0,11
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","(M) SJ456 BANDAR PUTERI 10",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ457 BANDAR PUTERI (TIMUR)",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ459 BANDAR PUTERI (TENGAH)",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ460 PETRONAS BANDAR PUTERI",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ470 SERENA TERRACE HOUSE",0,0,3
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ471 HOSPITAL COLUMBIA PUCHONG",0,0,1
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ478 GIANT BANDAR PUTERI PUCHONG (OPP)",0,0,1
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ479 PERINDUSTRIAN BUKIT PUCHONG",1,0,0
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ480 KOI TROPIKA CONDOMINIUM",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ481 KG PASIR PUCHONG",0,0,1
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ704 SERI JATI, PUCHONG HARTAMAS",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ706 PANGSAPURI SERI JATI",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ711 KIM CREST",0,0,2
"2025-10","T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050","SJ712 PUTERI HILLS",1,0,0
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","(M) PJ124 SRI MANJA SQUARE",0,0,2
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","(M) PJ126 HAB BAS SERI MANJA",0,0,3
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","(M) PJ469 TERMINAL BAS",0,0,6
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1367 BOMBA KLANG LAMA (OPP)",0,1,8
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1368 TAMAN SERI SENTOSA (TIMUR)",0,1,4
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1369 AVENUE COURT",0,1,5
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1370 APT SERI SENTOSA AC4 (OPP)",0,0,5
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1371 APT SERI SENTOSA (OPP)",4,0,0
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1372 1K TRICOURT",0,0,3
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1373 SURAU NURUL IMAN (OPP)",0,0,3
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1374 BAYVIEW COURT ID",0,0,3
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1381 APT PINANG 1A SERI SENTOSA",0,0,4
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1382 APT PINANG BLOK 13",0,0,4
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","KL1383 FLAT TAMAN SERI SENTOSA",0,0,3
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ129 PANGSAPURI PERMAI (OPP)",0,0,2
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ411 APT INAI COURT (OPP)",0,2,7
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ412 APT INAI COURT",0,0,1
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ413 UITM PJ (OPP)",0,0,1
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ415 TERMINAL BAS (OPP)",0,0,1
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ429 IPD PJ",0,0,7
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ430 SEKSYEN 8 (SELATAN)",0,0,7
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ455 MAHKAMAH SYARIAH",0,0,8
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ464 BALAI BOMBA JLN PENCHALA (OPP)",0,0,7
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ465 SEKSYEN 51 (UTARA)",0,0,6
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ466 SEKSYEN 4",0,0,6
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ468 PASAR PJ OLD TOWN",2,0,5
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ734 TAMAN PETALING UTAMA",0,0,1
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ768 SPG SRI MANJA 5",0,0,2
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ769 SURAU AL-ISLAH (OPP)",0,0,2
"2025-10","T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400","PJ84 PJ WALK",3,0,2
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","(M) KS24 PUNCAK ALAM FASA 2",0,0,6
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","(M) KS32 KOLEJ RAFFLESIA 2",0,0,2
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KOLEJ CASUARINA 2",0,0,3
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KOLEJ DAHLIA 3 (OPP)",0,0,3
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS15 PUSAT NIAGA ASTANA",0,0,4
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS16 PUNCAK ALAM FASA 3",0,0,5
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS17 KLINIK 1 MALAYSIA, PUNCAK ALAM",0,0,6
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS18 LOTUS PUNCAK ALAM",0,0,6
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS23 PUNCAK BESTARI, PUNCAK ALAM",0,0,5
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS25 PETRONAS PUNCAK ALAM",4,0,2
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS26 PUNCAK ALAM DRIVING RANGE",0,0,6
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS27 FAKULTI FARMASI (OPP)",2,0,3
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS28 HOTEL UITM PUNCAK ALAM",0,0,4
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS3 LOTUS PUNCAK ALAM",0,0,5
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS31 KOMPLEKS ANGSANA",0,0,3
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS344 PUNCAK ALAM FOUNTAIN (BARAT)",0,0,5
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS356 PINTU MASUK UITM",1,0,5
"2025-10","T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158","KS358 KOLEJ RAFFLESIA 6",0,0,3
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","(M) SA358 SRA SEKSYEN 3 (OPP)",4,0,4
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA15 TAMAN TASIK SHAH ALAM",6,0,1
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA16 KOMPLEKS PKNS (OPP)",0,0,6
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA19 GRAND BLUEWAVE",0,0,5
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA21 SAMT TENGKU AMPUAN JEMAAH",0,0,9
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA28 PERUMAHAN SEKSYEN 10",0,0,10
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA29 PLAZA SHAH ALAM (OPP)",3,0,7
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA30 PINTU 3 SUK",1,0,8
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA322 PERUMAHAN JALAN TEPIAN 8",1,0,10
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA323 KOMERSIAL SEKSYEN 8",0,0,10
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA324 FLAT SEKSYEN 8",0,0,10
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA345 KOLEJ CENDANA UITM",0,0,8
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA349 PERUMAHAN JLN HELANG",0,0,6
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA351 FLAT SEKSYEN 6 (OPP)",0,0,7
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA352 SK BANDAR ANGGERIK (OPP)",0,0,8
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA361 SK RAJA MUDA",0,0,7
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA367 DATARAN KEMERDEKAAN",1,0,9
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA45 PANGSAPURI PKNS SEKSYEN 8",0,0,10
"2025-10","T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538","SA856 WISMA MBSA",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","(M) SA14 HUB SEKSYEN 2",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA15 TAMAN TASIK SHAH ALAM",2,0,0
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA16 KOMPLEKS PKNS (OPP)",0,0,2
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA344 HOTEL UITM",0,0,2
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA374 HOTEL UITM (OPP)",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA560 UITM SEKSYEN 17",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA561 ALAM RESIDENTIALS (BARAT)",0,0,4
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA564 SMK SEKSYEN 16",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA565 ALAM D16 (UTARA)",0,0,4
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA566 PASAR MBSA SEKSYEN 16 (OPP)",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA569 PANGSAPURI ANGGERIK INDAH",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA570 DEPOH BAS CITYLINER",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA571 DEPOH BAS CITYLINER (OPP)",0,0,5
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA574 PANGSAPURI ANGGERIK INDAH (OPP)",0,0,5
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA577 PASAR MBSA SEKSYEN 16",0,1,4
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA578 ALAM D16 (UTARA)",0,0,2
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA579 SMK SEKSYEN 16 (OPP)",0,1,4
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA580 ALAM RESIDENTIALS (BARAT)",0,0,4
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA589 UITM SEKSYEN 17",0,0,5
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA6 SIRIM",0,0,5
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA7 HUB SEKSYEN 2",0,0,5
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA854 KOMPLEKS PKNS SHAH ALAM",0,0,4
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA855 WISMA MBSA (OPP)",0,0,1
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA856 WISMA MBSA",0,0,1
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA967 SMK SEKSYEN 2",1,0,4
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","SA968 SMK SEKYEN 2 (OPP)",0,0,3
"2025-10","T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548","TERMINAL SEKSYEN 17",0,0,5
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","GAMUDA WALK MALL (OPP)",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA142 KOMERSIAL KEMUNING UTAMA",0,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA143 TAMAN SRI KEMUNING",0,0,2
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA144 PETRON BUKIT KEMUNING",0,1,2
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA163 SEKSYEN 32 (UTARA)",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA164 SEKSYEN 32 (SELATAN)",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA166 PANGSAPURI KEMUNING AMAN",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA167 KEMUNING GREENHILLS",3,0,1
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA168 BUKIT RIMAU (UTARA)",1,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA169 CHINESE TAIPEI SCHOOL (OPP)",0,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA170 CANAL GARDEN",2,0,0
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA171 KOTA KEMUNING BUSINESS PARK",0,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA19 GRAND BLUEWAVE",0,0,2
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA216 KOTA KEMUNING CENTRAL LAKE",0,0,1
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA23 PUSAT DAGANGAN SHAH ALAM",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA26 PERUMAHAN SEKSYEN 11",0,0,1
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA27 BULATAN KAYANGAN",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA388 SEKSYEN 23 (SELATAN)",0,0,5
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA389 TAMAN SRI MUDA SEKSYEN 25 (UTARA)",1,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA392 MASJID TAMAN SRI MUDA",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA405 HAB TAMAN SRI MUDA",0,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA407 APARTMENT ANDORRA",0,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA408 KOMERSIAL SEKSYEN 25",0,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA419 PUSAT PERNIAGAAN JUBLI 20 (SELATAN)",2,0,1
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA420 KOMERSIAL SEKSYEN 19",1,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA421 SEKSYEN 23 (UTARA)",0,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA49 LOTUS EXTRA SHAH ALAM",1,1,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA860 TIONG NAM INDUSTRIAL PARK",1,0,4
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA861 SEKSYEN 20 (UTARA)",0,0,3
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA862 IPC SHAH ALAM",0,0,5
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","SA894 KOTA KEMUNING CENTRAL LAKE",0,0,2
"2025-10","T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568","VISTA ALAM APARTMENT (OPP)",0,0,4
"2025-10","T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740","(M) SA237 PANGSAPURI PERDANA",0,0,2
"2025-10","T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740","SA115 EMIRA RESIDENCE",0,0,2
"2025-10","T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740","SA241 KOLEJ PTPL",0,0,2
"2025-10","T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740","SA242 METIA RESIDENCES",0,0,2
"2025-10","T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740","SA252 PUSAT SEDAR DIRI",0,0,2
"2025-10","T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740","SA253 MBSA EXTREME PARK (TIMUR)",0,0,2
"2025-10","T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740","SA947 GIANT SEKSYEN 13",0,0,2
