route_id,stop_name,month,on time,late,early,route_short_name,route_long_name
U2000,SL172 AYUMAN SUITES,2026-02,9,0,0,200,UIA Gombak ~ SOGO KL
U2000,SL173 GOMBAK SETIA,2026-02,8,0,0,200,UIA Gombak ~ SOGO KL
U2000,SL174 BALAI POLIS GOMBAK,2026-02,6,0,0,200,UIA Gombak ~ SOGO KL
U2000,SL175 JABATAN VETERINAR,2026-02,7,0,0,200,UIA Gombak ~ SOGO KL
U2000,SL490 KG TENGAH GOMBAK,2026-02,5,0,0,200,UIA Gombak ~ SOGO KL
U2000,SL500 KG GOMBAK UTARA,2026-02,3,0,0,200,UIA Gombak ~ SOGO KL
U2020,(M) KL902 PETRONAS JALAN GOMBAK,2026-02,15,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,(M) SL503 TAMAN SRI GOMBAK FASA 4 (BARAT),2026-02,8,0,1,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL1940 SOGO KL,2026-02,8,6,1,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL30 AMANAHRAYA,2026-02,9,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL31 HENTIAN MUNSHI ABDULLAH,2026-02,13,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL32 CAPSQUARE,2026-02,11,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL40 MEDAN MARA,2026-02,15,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL41 LRT SULTAN ISMAIL/WISMA SIME DARBY,2026-02,14,1,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL42 EDC HOTEL,2026-02,15,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL46 CHOWKIT/KFC (BARAT),2026-02,15,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL52 MONORAIL CHOWKIT,2026-02,14,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL53 GRAND SEASONS HOTEL,2026-02,13,0,2,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL54 HKL (OPP),2026-02,14,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL668 HOSPITAL TAWAKAL,2026-02,7,0,6,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL670 TITIWANGSA (BARAT),2026-02,9,0,3,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL671 SJK(C) CHONG HWA,2026-02,7,1,6,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL673 GUAN YING TING,2026-02,13,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL894 DIAMOND SQUARE (OPP),2026-02,1,0,13,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL895 KG PUAH,2026-02,13,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL896 SMJK CHONG HWA (OPP),2026-02,13,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL897 MASJID SAAD ABI WAQQAS,2026-02,15,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL898 KL TRADERS SQUARE (OPP),2026-02,12,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL899 BATU 4 GOMBAK,2026-02,14,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL900 RESIDENSI INSPIRIA,2026-02,11,0,3,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL901 MASJID ZAID HARITHAH,2026-02,14,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,KL903 BATU 5 GOMBAK,2026-02,12,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SKPK LELAKI JLN BATU,2026-02,15,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL101 SK 1 & 2 GOMBAK,2026-02,11,0,2,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL102 MASJID AS SYAKIRIN,2026-02,9,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL103 KG TENGAH GOMBAK,2026-02,7,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL104 TAMAN BUKIT LELA,2026-02,7,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL105 DEWAN DATIN ZALEHA,2026-02,6,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL176 DEWAN BERINGIN GOMBAK,2026-02,7,2,1,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL177 FLAT PINGGIRAN,2026-02,8,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL178 KG MELAYU WIRA DAMAI,2026-02,6,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL179 KG MELAYU WIRA DAMAI,2026-02,5,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL180 APARTMENT SAUJANA,2026-02,8,1,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL181 PANGSAPURI KENANGA (OPP),2026-02,9,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL199 TAMAN SRI GOMBAK FASA 6,2026-02,8,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL200 TASIK SRI GOMBAK FASA 8,2026-02,7,0,2,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL201 PERUMAHAN TAMAN SRI GOMBAK (TIMUR),2026-02,8,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL202 TAMAN TASIK SRI GOMBAK,2026-02,6,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL203 PERUMAHAN SRI GOMBAK FASA 9,2026-02,6,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL204 TAMAN SERI GOMBAK FASA 10,2026-02,8,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL214 JEJANTAS SPG 3,2026-02,5,0,8,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL215 HAB BAS GREENWOOD,2026-02,13,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL235 URBAN 360 (OPP),2026-02,10,1,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL236 PETRONAS SRI GOMBAK (OPP),2026-02,8,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL242 KOMERSIAL SERI GOMBAK FASA 5,2026-02,9,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL243 SMK HILLCREST (OPP),2026-02,8,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL244 TAMAN SRI GOMBAK FASA 3,2026-02,9,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL245 KOMERSIAL TAMAN SRI GOMBAK,2026-02,9,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL294 HAB WIRA DAMAI,2026-02,1,3,3,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL317 GOMBAK SETIA,2026-02,9,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL318 GOMBAK SETIA,2026-02,12,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2020,SL505 MASJID SRI GOMBAK (OPP),2026-02,8,0,0,202,Hub Wira Damai ~ Lebuh Ampang via Gombak
U2200,AJ1 TAMAN KERAMAT (BARAT),2026-02,8,1,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ10 LOJI IWK,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ11 TRANSFORMER,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ12 DEWAN BAHASA PUSTAKA,2026-02,7,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ13 BENGKEL ALLY AZRAN,2026-02,6,0,4,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ2 FLAT KERAMAT (OPP),2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ3 PETRONAS AU2 TMN KERAMAT,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ351 SMK TAMAN MELAWATI,2026-02,10,1,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ353 TAMAN MELAWATI A (UTARA),2026-02,3,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ357 TADIKA WATI,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ358 TAMAN MELAWATI H,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ359 HENTIAN TAMAN MELAWATI,2026-02,3,2,2,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ4 S.E.H (OPP),2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ450 TAMAN KERAMAT (UTARA),2026-02,7,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ451 FLAT TAMAN KERAMAT,2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ473 TAMAN MELAWATI B,2026-02,8,1,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ492 KOMERSIAL MELAWATI/ZOO NEGARA,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ493 SAUDI SCHOOL (OPP),2026-02,10,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ496 SK HULU KELANG,2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ5 MEDAN SELERA DESA KERAMAT,2026-02,7,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ508 MASJID AR-RIDHUAN,2026-02,10,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ6 GSK (OPP),2026-02,6,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ7 GEOLOGI PETRONAS,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ8 FLAT PKNS AU3 (OPP),2026-02,6,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,AJ9 FLAT UTM (OPP),2026-02,7,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL1940 SOGO KL,2026-02,2,5,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL210 MENARA CELCOM,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL211 PROTON EDAR,2026-02,8,1,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL212 UTM (SELATAN),2026-02,6,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL213 PULAPOL,2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL230 JPAM,2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL231 MINDEF SQUARE,2026-02,3,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL2310 LRT DATO' KERAMAT/KUARTERS JUPEM,2026-02,7,2,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL2312 TAMAN DATUK KERAMAT (UTARA),2026-02,7,2,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL2313 TAMAN TASIK KERAMAT/LRT JELATEK (OPP),2026-02,7,2,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL232 MARKAS LOGISTIK TENTERA,2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL233 GURNEY HEIGHT BLOK A,2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL234 GURNEY HEIGHT BLOK C (OPP),2026-02,4,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL235 KG DATUK KERAMAT,2026-02,9,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL30 AMANAHRAYA,2026-02,2,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL31 HENTIAN MUNSHI ABDULLAH,2026-02,7,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL32 CAPSQUARE,2026-02,7,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL40 MEDAN MARA,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL41 LRT SULTAN ISMAIL/WISMA SIME DARBY,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL42 EDC HOTEL,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL52 MONORAIL CHOWKIT,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL57 NS PENYELIDIKAN PERUBATAN,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL58 MEDAN SELERA,2026-02,7,1,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL59 SK JLN RAJA MUDA,2026-02,8,0,0,220,Taman Melawati ~ Lebuh Ampang
U2200,KL60 YAYASAN SELANGOR,2026-02,0,0,7,220,Taman Melawati ~ Lebuh Ampang
U2200,KL61 SETIA SKY RESIDENCE,2026-02,4,0,3,220,Taman Melawati ~ Lebuh Ampang
U2200,SKPK LELAKI JLN BATU,2026-02,6,0,0,220,Taman Melawati ~ Lebuh Ampang
U2220,AJ351 SMK TAMAN MELAWATI,2026-02,6,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ352 TAMAN MELAWATI A (UTARA),2026-02,6,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ353 TAMAN MELAWATI A (UTARA),2026-02,5,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ356 SK TAMAN MELAWATI,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ357 TADIKA WATI,2026-02,1,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ358 TAMAN MELAWATI H,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ360 TAMAN MELAWATI E,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ361 KOMERSIAL TAMAN MELAWATI E,2026-02,4,0,2,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ363 KG KLANG GATE,2026-02,4,0,2,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ366 ISKL MELAWATI (OPP),2026-02,3,0,1,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ367 MM RESIDENCY,2026-02,5,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ368 KOMERSIAL TAMAN MELAWATI,2026-02,1,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ369 SERINI MELAWATI,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ370 KK CLUB BERHAD,2026-02,1,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ371 KL INTERNATIONAL SCHOOL (TIMUR),2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ372 KOMERSIAL TAMAN MELAWATI E,2026-02,1,0,1,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ373 TAMAN MELAWATI I,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ374 TAMAN MELAWATI A (UTARA),2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ377 SK TAMAN MELAWATI 2,2026-02,4,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ378 TELEKOM MELAWATI,2026-02,5,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ457 BUKIT MELAWATI (TIMUR),2026-02,3,0,2,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ458 SMK TAMAN MELAWATI,2026-02,3,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ473 TAMAN MELAWATI B,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ489 MELAWATI MALL,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,AJ490 KOMERSIAL TAMAN PERMATA/MELAWATI MALL,2026-02,5,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL1616 PETRONAS WANGSA MELAWATI,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL1617 DATARAN WANGSA MAJU,2026-02,1,0,1,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL169 TAR VILLA,2026-02,0,0,2,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL170 LRT WANGSA MAJU,2026-02,1,1,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL171 PERUMAHAN DESA SETAPAK,2026-02,2,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL184 KOMERSIAL WANGSA MELAWATI,2026-02,4,0,1,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL185 DATARAN WANGSA MAJU (OPP),2026-02,3,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL192 LRT WANGSA MAJU,2026-02,2,0,2,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KL193 TAR VILLA,2026-02,3,1,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,KOMERSIAL TAMAN MELAWATI (OPP),2026-02,5,0,1,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2220,SJK TAMIL TAMAN MELAWATI,2026-02,4,0,0,222,Taman Melawati ~ Stesen LRT Wangsa Maju
U2500,KL1598 COLUMBIA HOSPITAL,2026-02,20,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL162 UTAR MAIN GATE,2026-02,21,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL169 TAR VILLA,2026-02,19,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL170 LRT WANGSA MAJU,2026-02,19,2,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL171 PERUMAHAN DESA SETAPAK,2026-02,19,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL172 FLAT BLOK G9,2026-02,17,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL173 PUSAT PENJAJA SEKSYEN 2,2026-02,16,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL174 BLOK E10 (OPP),2026-02,15,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL175 BLOK C14,2026-02,13,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL176 HOSPITAL TENTERA TUANKU MIZAN,2026-02,11,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL177 BLOK A5,2026-02,15,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL178 BLOK 5,2026-02,15,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL192 LRT WANGSA MAJU,2026-02,9,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL1940 SOGO KL,2026-02,13,5,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL2101 SURAU TAMAN BUNGA RAYA,2026-02,21,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL30 AMANAHRAYA,2026-02,9,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL31 HENTIAN MUNSHI ABDULLAH,2026-02,15,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL32 CAPSQUARE,2026-02,13,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL40 MEDAN MARA,2026-02,16,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL41 LRT SULTAN ISMAIL/WISMA SIME DARBY,2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL42 EDC HOTEL,2026-02,19,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL46 CHOWKIT/KFC (BARAT),2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL52 MONORAIL CHOWKIT,2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL53 GRAND SEASONS HOTEL,2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL54 HKL (OPP),2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL668 HOSPITAL TAWAKAL,2026-02,17,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL669 SJKC CHIAO NAN,2026-02,15,1,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL670 TITIWANGSA (BARAT),2026-02,17,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL671 SJK(C) CHONG HWA,2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL673 GUAN YING TING,2026-02,19,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL674 COURTS MEGASTORE SETAPAK,2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL676 KFC GENTING KLANG,2026-02,20,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL677 SRI PELANGI CONDOMINIUM (SELATAN),2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL678 SRI PELANGI CONDOMINIUM,2026-02,13,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL679 PV128 SETAPAK,2026-02,17,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL680 SETAPAK SENTRAL (SELATAN),2026-02,20,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL681 STARPARC POINT,2026-02,20,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,KL682 KEM WARDIEBURN,2026-02,20,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,SKPK LELAKI JLN BATU,2026-02,18,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,TAMAN BUNGA RAYA/MALI'S CORNER (OPP),2026-02,15,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,UTAR PINTU 2,2026-02,14,3,3,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2500,UTAR PINTU 4,2026-02,19,0,0,250,Stesen LRT Wangsa Maju ~ Lebuh Ampang
U2510,(M) KL2193 SRA AL-TABRANI (OPP),2026-02,2,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,(M) KL67 CHOWKIT (SELATAN),2026-02,6,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,(M) KL715 WISMA FELCRA,2026-02,9,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,(M) KL717 TAMAN SRI RAMPAI (BARAT),2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,(M) KL724 ITBM WANGSA MAJU (OPP),2026-02,7,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,(M) KL750 SHELL WANGSA MAJU,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,(M) KL842 KELUMPUK TEMPUA,2026-02,2,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,AJ475 AU3 (SELATAN),2026-02,2,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,AJ9 FLAT UTM (OPP),2026-02,1,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,APARTMENT PANGSA MURNI (OPP),2026-02,8,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL1626 RAMPAI BUSINESS PARK,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL2088 ITBM WANGSA MAJU (TIMUR),2026-02,8,1,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL2089 SRI LEDANG SEKSYEN 10,2026-02,10,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL2092 MEDAN SELERA D'REJANG,2026-02,8,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL2106 AEON BIG WANGSA MAJU,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL2250 BSN GENTING KLANG,2026-02,5,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL52 MONORAIL CHOWKIT,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL53 GRAND SEASONS HOTEL,2026-02,0,3,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL54 HKL (OPP),2026-02,3,1,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL55 HKL (BARAT),2026-02,7,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL56 HKL (SELATAN),2026-02,7,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL668 HOSPITAL TAWAKAL,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL669 SJKC CHIAO NAN,2026-02,2,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL670 TITIWANGSA (BARAT),2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL671 SJK(C) CHONG HWA,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL673 GUAN YING TING,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL674 COURTS MEGASTORE SETAPAK,2026-02,1,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL675 TAMAN P.RAMLEE,2026-02,2,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL676 KFC GENTING KLANG,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL678 SRI PELANGI CONDOMINIUM,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL687 BHP GENTING KLANG,2026-02,5,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL688 SRI PELANGI CONDOMINIUM (OPP),2026-02,6,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL689 TAMAN GENTING SETAPAK,2026-02,6,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL690 COURTS MEGASTORE SETAPAK (OPP),2026-02,6,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL691 GUAN YING TING (OPP),2026-02,6,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL692 SRJKC CHONG HWA (OPP),2026-02,6,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL693 TITIWANGSA (BARAT),2026-02,6,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL694 SJKC CHIAO NAN (OPP),2026-02,5,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL713 TAMAN SETAPAK JAYA (UTARA),2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
U2510,KL714 SMK TAMAN SRI RAMPAI,2026-02,3,0,0,251,AU3 Jentayu ~ Chow Kit
