"month","route_id","stop_name","on time","late","early"
"2025-06","T305","PARAGON POINT (UTARA)",18,0,0
"2025-06","T305","SEKOLAH KEBANGSAAN AMPANG CAMPURAN",18,0,0
"2025-06","T305","SEKOLAH KEBANGSAAN TAMAN MUDA",16,0,0
"2025-06","T305","SK AMPANG CAMPURAN",17,0,0
"2025-06","T305","SMK BANDAR BARU AMPANG",18,0,0
"2025-06","T305","SMK PANDAN MEWAH",18,0,0
"2025-06","T305","SURAU MADRASATUL SOFWA",12,0,0
"2025-06","T305","SURAU MANBA'UL TAQWA",15,0,0
"2025-06","T305","SURAU MANBAUL TAQWA",18,0,0
"2025-06","T305","TAMAN LEMBAH MAJU (SELATAN)",12,0,0
"2025-06","T305","TAMAN LEMBAH MAJU (UTARA)",17,0,0
"2025-06","T305","TAMAN MAWAR",16,0,0
"2025-06","T305","TAMAN MELOR (BARAT)",18,0,0
"2025-06","T305","TAMAN MUDA (BARAT)",13,0,0
"2025-06","T305","TAMAN MUDA SELATAN",17,0,1
"2025-06","T305","TAMAN SERAYA (BARAT)",34,0,0
"2025-06","T305","TAMAN SERAYA (TIMUR)",28,0,4
"2025-06","T305","TAMAN SRI BAHTERA (BARAT)",16,0,0
"2025-06","T305","TAMAN SRI BAHTERA (TIMUR)",18,0,0
"2025-06","T305","TAMAN SRI BAHTERA. SPG JLN SEMERAH PADI",17,0,0
"2025-06","T305","TAMAN SRI BAHTERA. SPG LORONG BUKIT A8 (OPP)",10,0,4
"2025-06","T305","VELODROM BUSINESS PARK",13,2,0
"2025-06","T305","XIAO EN CENTER",15,0,1
"2025-06","T352","(M1) TMN SHAMELIN",17,0,0
"2025-06","T352","7 ELEVEN",23,0,11
"2025-06","T352","AEON MALURI 1 (OPP)",15,0,0
"2025-06","T352","BSN",4,0,26
"2025-06","T352","CALTEX",11,0,0
"2025-06","T352","JAB. KESIHATAN & ALAM SEKITAR DBKL",12,0,4
"2025-06","T352","KEDAI NEWTON LEATHER",14,0,4
"2025-06","T352","KONDO BRUNSFIELD",16,0,0
"2025-06","T352","LRT PANDAN JAYA",17,0,17
"2025-06","T352","MRT MALURI PINTU A",16,0,0
"2025-06","T352","MRT MALURI PINTU B",15,0,3
"2025-06","T352","PANDAN COURT",17,0,0
"2025-06","T352","PANDAN HEIGHT",26,0,7
"2025-06","T352","PANDAN PERDANA DELUXE",33,0,0
"2025-06","T352","PANDAN SAFARI",13,0,3
"2025-06","T352","PANDAN VISTA",30,0,0
"2025-06","T352","PANDAN WARTA",17,0,0
"2025-06","T352","PERDANA COURT",16,0,1
"2025-06","T352","PERDANA VILLA",33,0,0
"2025-06","T352","PETRON",17,0,0
"2025-06","T352","PGRM",8,1,25
"2025-06","T352","QUEEN'S AVENUE",16,0,0
"2025-06","T352","REST NANYANG",17,0,0
"2025-06","T352","SK PANDAN PERDANA",17,0,0
"2025-06","T352","SK PANDAN PERDANA (OPP)",16,0,0
"2025-06","T352","SPG SAFARI PARK",17,0,0
"2025-06","T352","SUNWAY VELOCITY RESIDENCE",17,0,0
"2025-06","T352","TADIKA BAKTI NUSA",16,0,19
"2025-06","T352","TERMINAL MAJU JAYA",14,0,0
"2025-06","T352","TOYOTA SERVIS",5,0,10
"2025-06","T352","WARISAN CITY VIEW (OPP)",12,0,6
"2025-06","T352","WARTA PERDANA",17,0,0
"2025-06","T352","WISMA DIRGAHAYU",14,0,2
"2025-06","T352","WISMA INDAH",18,0,0
"2025-06","T400","(M1) KAWASAN PERINDUSTRIAN B.T.R",16,0,0
"2025-06","T400","AEON MALURI 1 (OPP)",13,0,0
"2025-06","T400","APARTMENT DESA BANGSAWAN",12,0,0
"2025-06","T400","BALAI BOMBA TUN RAZAK",16,0,0
"2025-06","T400","BANDAR TUN RAZAK (TIMUR)",16,0,0
"2025-06","T400","FLAT SRI KOTA",16,0,0
"2025-06","T400","FLAT SRI LABUAN",16,0,0
"2025-06","T400","FLAT TAMAN MULIA (1)",15,0,0
"2025-06","T400","FLAT TAMAN MULIA (2)",13,0,0
"2025-06","T400","INSTITUT LATIHAN DBKL",13,0,0
"2025-06","T400","JAB. KESIHATAN & ALAM SEKITAR DBKL",15,0,0
"2025-06","T400","KELAB RENANG CHERAS (OPP)",17,0,0
"2025-06","T400","KLINIK KESIHATAN CHERAS",29,0,0
"2025-06","T400","KOMPLEKS DARUL PUTERI",16,1,15
"2025-06","T400","KONDO BRUNSFIELD",16,0,0
"2025-06","T400","MADRASAH MAKARIMUL AKHLAK",15,0,0
"2025-06","T400","MASJID SAIDINA OTHMAN BIN AFFAN",13,0,0
"2025-06","T400","MRT MALURI PINTU A",16,0,0
"2025-06","T400","MRT MALURI PINTU B",12,2,4
"2025-06","T400","PERINDUSTRIAN KILANG MIDAH",16,0,0
"2025-06","T400","PUSAT BELIA ANTARABANGSA KL",14,0,0
"2025-06","T400","PUSAT BELIA ANTARABANGSA KL (OPP)",17,0,0
"2025-06","T400","PUSAT KOMERSIAL TMN MIDAH",16,0,0
"2025-06","T400","PUSAT PENJAJA JLN JUJUR 3",12,0,4
"2025-06","T400","PUSAT PERUBATAN UKM",17,0,0
"2025-06","T400","QUEEN'S AVENUE",15,0,0
"2025-06","T400","S.M. TEKNIK KL",16,0,0
"2025-06","T400","S.M. TEKNIK KL (OPP)",17,0,0
"2025-06","T400","SIMPANG BANGSAWAN",16,0,0
"2025-06","T400","SIMPANG IKHLAS  5",16,0,0
"2025-06","T400","SIMPANG MEWAH 12",14,0,2
"2025-06","T400","SK TMN MIDAH",12,0,0
"2025-06","T400","STADIUM BADMINTON CHERAS",25,0,9
"2025-06","T400","STADIUM BOLA SEPAK KL",16,0,0
"2025-06","T400","SUNWAY VELOCITY RESIDENCE",18,0,0
"2025-06","T400","TAMAN MULIA",16,0,0
"2025-06","T400","TMN JAYA (UTARA)",17,0,0
"2025-06","T400","TMN MIDAH (BARAT)",17,0,0
"2025-06","T400","TMN MIDAH (SELATAN)",16,0,0
"2025-06","T400","TMN MIDAH (TIMUR)",17,0,0
"2025-06","T400","VELODROM KL",22,0,9
"2025-06","T400","WARISAN CITY VIEW (OPP)",16,1,1
"2025-06","T400","WISMA INDAH",18,0,0
"2025-06","T401","(M1) DATARAN DWITASIK",18,0,0
"2025-06","T401","(M2) FLAT SRI MELAKA BLOK 26",18,0,0
"2025-06","T401","(M3) PASAR BESAR CHERAS",16,0,0
"2025-06","T401","AEON MALURI 1 (OPP)",16,0,0
"2025-06","T401","BAH. TEKNOLOGI PENDIDIKAN NEGERI W.P",18,0,0
"2025-06","T401","BALAI POLIS SRI PERMAISURI",6,0,12
"2025-06","T401","BINTANG MAS CONDOMINIUM",17,0,0
"2025-06","T401","CENDANA APARTMENT",18,0,0
"2025-06","T401","FLAT SRI JOHOR BLOK 3",16,0,0
"2025-06","T401","FLAT SRI MELAKA (BARAT)",35,0,1
"2025-06","T401","FLAT SRI MELAKA (TIMUR)",35,0,0
"2025-06","T401","FLAT SRI MELAKA BLOK 26",16,0,0
"2025-06","T401","FLAT SRI PULAU PINANG BLOK 1",18,0,0
"2025-06","T401","FLAT SRI PULAU PINANG BLOK 13",16,2,0
"2025-06","T401","FLAT SRI PULAU PINANG BLOK 13 (OPP)",17,0,0
"2025-06","T401","FLAT SRI SABAH",33,2,0
"2025-06","T401","INDAH MAS APARTMENT",34,0,0
"2025-06","T401","JAB. KESIHATAN & ALAM SEKITAR DBKL",16,0,0
"2025-06","T401","KONDO BRUNSFIELD",16,0,0
"2025-06","T401","KONDO SERI MAS",18,0,0
"2025-06","T401","LAMAN TASIK CONDOMINIUM",18,0,0
"2025-06","T401","LRT CHERAS",17,0,0
"2025-06","T401","MASJID AZZUBAIR IBNUL AWWAM",16,0,2
"2025-06","T401","MASJID AZZUBAIR IBNUL AWWAM (OPP)",1,0,17
"2025-06","T401","MRT MALURI PINTU A",17,0,0
"2025-06","T401","MRT MALURI PINTU B",17,0,1
"2025-06","T401","PASAR BESAR CHERAS",17,0,1
"2025-06","T401","PEJ. DBKL ZON 1",18,0,0
"2025-06","T401","PLAZA DWITASIK",17,0,0
"2025-06","T401","PUSAT PERNIAGAAN DANAU LUMAYAN",17,0,0
"2025-06","T401","QUEEN'S AVENUE",15,0,0
"2025-06","T401","QUEENSVILLE",18,0,0
"2025-06","T401","SERI PUTERI CONDOMINIUM",18,0,0
"2025-06","T401","SMK SERI PERMAISURI",11,0,7
"2025-06","T401","STADIUM BADMINTON CHERAS",32,3,0
"2025-06","T401","SUNWAY VELOCITY RESIDENCE",16,0,0
"2025-06","T401","TAMAN TASIK PERMAISURI",18,0,0
"2025-06","T401","UNIT BERKUDA DBKL (UTARA)",18,0,0
"2025-06","T401","VISTA AMANI CONDOMINIUM",18,0,0
"2025-06","T401","VISTA TASIK",18,0,0
"2025-06","T401","WARISAN CITY VIEW (OPP)",18,0,0
"2025-06","T401","WISMA INDAH",18,0,0
"2025-06","T401","WISMA ZELAN",11,0,6
"2025-06","T402","(M1) DATARAN DWITASIK",25,0,0
"2025-06","T402","(M1) QUEENSVILLE",24,0,0
"2025-06","T402","BAYU TASIK CONDOMINIUM",26,0,0
"2025-06","T402","CENDANA APARTMENT",26,0,0
"2025-06","T402","DATARAN DWITASIK",26,0,0
"2025-06","T402","HUKM",25,0,0
"2025-06","T402","JPJ SRI PERMAISURI",23,0,3
"2025-06","T402","KELAB RENANG CHERAS (OPP)",24,2,0
"2025-06","T402","KLINIK KESIHATAN CHERAS",26,0,0
"2025-06","T402","LRT SALAK SELATAN",26,0,0
"2025-06","T402","MENTARI CONDOMINIUM",26,0,0
"2025-06","T402","PANGSAPURI JASMINE",25,0,0
"2025-06","T402","PERUMAHAN TAMAN MIDAH",26,0,0
"2025-06","T402","PUSAT BELIA ANTARABANGSA KL (OPP)",26,0,0
"2025-06","T402","PUSAT KOMERSIAL TMN MIDAH",26,0,0
"2025-06","T402","PUSAT PERUBATAN UKM",25,0,1
"2025-06","T402","QUEENSVILLE",25,0,0
"2025-06","T402","RUMAH KANAK-KANAK TENGKU BUDRIAH",26,0,0
"2025-06","T402","S.M. TEKNIK KL (OPP)",25,0,0
"2025-06","T402","SEKOLAH KEBANGSAAN TAMAN MIDAH",21,0,0
"2025-06","T402","SEKOLAH MENENGAH SAINS SELANGOR",25,0,0
"2025-06","T402","SK TMN MIDAH",24,0,0
"2025-06","T402","STADIUM BOLA SEPAK KL",26,0,0
"2025-06","T402","SUASANA LUMAYAN CONDOMINIUM",26,0,0
"2025-06","T402","TAMAN TASIK PERMAISURI",26,0,0
"2025-06","T402","TESCO EXTRA CHERAS",24,0,0
"2025-06","T402","TMN JAYA (UTARA)",26,0,0
"2025-06","T402","TMN MIDAH (BARAT)",26,0,0
"2025-06","T402","UNIT BERKUDA DBKL (UTARA)",26,0,0
"2025-06","T402","VILLA LAMAN TASIK",24,0,0
"2025-06","T402","VISTA AMANI CONDOMINIUM",26,0,0
"2025-06","T402","VISTA AMANI CONDOMINIUM (OPP)",26,0,0
"2025-06","T402","WISMA ZELAN",22,1,29
"2025-06","T408","(M1) HAB TAMAN AWANA CHERAS",23,0,5
"2025-06","T408","BAYU MAS",59,0,0
"2025-06","T408","CEMARA APARTMENT",7,0,53
"2025-06","T408","CENGAL APARTMENT",59,0,0
"2025-06","T408","CHERAS LEISURE MALL",58,1,0
"2025-06","T408","FLAT TAMAN BUKIT SEGAR",59,0,1
"2025-06","T408","IBU PEJABAT PERHILITAN",30,0,0
"2025-06","T408","IBU PEJABAT PERHILITAN (OPP)",30,0,0
"2025-06","T408","MERANTI APARTMENT",28,0,0
"2025-06","T408","MERANTI APARTMENT (OPP)",29,0,0
"2025-06","T408","PERDANA SQUARE",48,0,8
"2025-06","T408","PETRONAS TAMAN SEGAR (OPP)",30,0,0
"2025-06","T408","PETRONAS TAMAN SEGAR (SELATAN)",24,0,6
"2025-06","T408","TAMAN BUKIT HIJAU",12,0,18
"2025-06","T408","THE MARK CHERAS",30,0,0
"2025-06","T408","THE MARK CHERAS (OPP)",29,0,1
"2025-06","T408","TMN BKT SEGAR JAYA 2",59,0,0
"2025-06","T408","TMN SEGAR PERDANA (UTARA)",58,2,0
"2025-06","T409","(M1) TAMAN CHERAS",45,0,0
"2025-06","T409","CHERAS BUSINESS CENTER (BARAT)",45,0,0
"2025-06","T409","CHERAS LEISURE MALL",44,0,0
"2025-06","T409","DEWAN SEBAGUNA DBKL TAMAN SEGAR",45,0,0
"2025-06","T409","FLAT TAMAN SEGAR",45,0,0
"2025-06","T409","HOSPITAL PANTAI CHERAS",39,0,4
"2025-06","T409","KETUMBAR HILL (TIMUR)",43,0,0
"2025-06","T409","KETUMBAR HILL (UTARA)",44,0,0
"2025-06","T409","KG. CHERAS BARU (TIMUR)",41,0,0
"2025-06","T409","MADRASATUL AMALIAH",25,0,19
"2025-06","T409","PETRONAS TAMAN SEGAR (SELATAN)",43,0,2
"2025-06","T409","SEK. KEB. TAMAN SEGAR",45,0,0
"2025-06","T409","SURAU MANBA'UL TAQWA",44,0,0
"2025-06","T409","TAMAN CHERAS UTAMA (UTARA)",42,0,0
"2025-06","T409","TAMAN RAKYAT",44,0,0
"2025-06","T409","TAMAN SUPREME (BARAT)",45,0,0
"2025-06","T409","TAMAN SUPREME (TIMUR)",42,0,0
"2025-06","T410","(M1) LRT BANDAR TASIK SELATAN",8,0,31
"2025-06","T410","APARTMENT DESA TUN RAZAK",46,4,36
"2025-06","T410","CHERAS ZEN PARK",9,2,20
"2025-06","T410","DESA TUN RAZAK (UTARA)",59,0,27
"2025-06","T410","DTR APARTMENT",41,2,0
"2025-06","T410","IKON CONNAUGHT",43,0,0
"2025-06","T410","IKON CONNAUGHT (OPP)",37,0,6
"2025-06","T410","MRT TAMAN CONNAUGHT PINTU B",41,0,1
"2025-06","T410","TAMAN CONNAUGHT (BARAT)",61,4,21
"2025-06","T410","TAMAN CONNAUGHT (UTARA)",41,0,0
"2025-06","T410","TAMAN TAYNTON VIEW (BARAT)",43,0,0
"2025-06","T410","TAMAN TAYNTON VIEW (TIMUR)",41,0,0
"2025-06","T410","UCSI UNIVERSITY",43,0,0
"2025-06","T411","(M1) HAB TAMAN AWANA CHERAS",25,0,0
"2025-06","T411","CHERAS ZEN PARK",23,2,0
"2025-06","T411","KOMERSIAL CHERAS AWANA",25,0,0
"2025-06","T411","MAKTAB PDRM K.L",23,0,1
"2025-06","T411","MARKAS P.G.A",24,0,1
"2025-06","T411","MARKAS P.G.A (OPP)",24,0,0
"2025-06","T411","MASJID AL-AMIN",25,0,0
"2025-06","T411","MASJID AL-AMIN (OPP)",24,0,0
"2025-06","T411","MRT TAMAN CONNAUGHT PINTU A",24,0,0
"2025-06","T411","S.K. TAMAN CUEPACS",24,0,0
"2025-06","T411","S.K. TAMAN CUEPACS (OPP)",25,0,0
"2025-06","T411","SEGAR PERDANA 7 (SELATAN)",24,0,0
"2025-06","T411","SEGAR PERDANA 7 (UTARA)",25,0,0
"2025-06","T411","TAMAN BUKIT HIJAU",24,0,0
"2025-06","T411","TAMAN CUEPACS (SELATAN)",24,0,0
"2025-06","T411","TAMAN CUEPACS (UTARA)",25,0,0
"2025-06","T411","TAMAN FERNGROVE (SELATAN)",23,0,0
"2025-06","T411","TAMAN FERNGROVE (UTARA)",24,0,0
"2025-06","T412","(M1) DESA DAMAI",35,0,0
"2025-06","T412","DAMAI BESTARI",36,0,0
"2025-06","T412","DAMAI JAYA",35,0,0
"2025-06","T412","DAMAI KASIH",34,0,0
"2025-06","T412","DAMAI MURNI",34,0,2
"2025-06","T412","DAMAI NIAGA",29,0,0
"2025-06","T412","DAMAI RASA",33,0,0
"2025-06","T412","DEWAN SERBAGUNA ALAM DAMAI (OPP)",36,0,0
"2025-06","T412","FLAT BUKIT CHERAS",31,5,0
"2025-06","T412","FLAT TAMAN BUKIT ANGGERIK",30,0,5
"2025-06","T412","FLAT TAMAN DESA CHERAS BLOK 5",36,0,0
"2025-06","T412","FLAT TAMAN DESA CHERAS BLOK 9",36,0,0
"2025-06","T412","KOMERSIAL DAMAI PERDANA",36,0,0
"2025-06","T412","PANGSAPURI SERI PERINDU",36,0,0
"2025-06","T412","PETRONAS ALAM DAMAI (OPP)",32,0,0
"2025-06","T412","PRIMA ALAM DAMAI",34,1,1
"2025-06","T412","SEK. MEN. ALAM DAMAI",36,0,0
"2025-06","T412","TAMAN BUKIT ANGGERIK (SELATAN)",35,0,0
"2025-06","T412","TAMAN BUKIT ANGGERIK (UTARA)",35,0,0
"2025-06","T413","(M1) SEK. KEB. TAMAN PUTERI",25,0,0
"2025-06","T413","ASIA METROPOLITAN UNIVERSITY",26,0,0
"2025-06","T413","BALAI POLIS BATU 9 CHERAS",23,0,0
"2025-06","T413","FLAT RPR KEMACAHAYA 5",25,0,0
"2025-06","T413","KG. BKT. RAYA",26,0,0
"2025-06","T413","KLINIK KESIHATAN BATU 9",27,0,0
"2025-06","T413","PEJABAT POS (CAW. SERAHAN) BATU 9",20,0,0
"2025-06","T413","S.R.K. BATU 9 CHERAS (OPP)",22,0,0
"2025-06","T413","SEK. KEB. BUKIT RAYA",26,0,0
"2025-06","T413","SIMPANG KEMACAHAYA 1",23,0,3
"2025-06","T413","SUNWAY CHERAS",26,0,0
"2025-06","T413","SURIA RESIDENCE",26,0,0
"2025-06","T413","TAMAN ALAM JAYA (SELATAN)",26,0,0
"2025-06","T413","TAMAN ALAM JAYA (UTARA)",26,0,0
"2025-06","T413","TAMAN MUDUN",24,0,2
"2025-06","T413","TAMAN MUDUN (SELATAN)",25,0,0
"2025-06","T413","TAMAN SRI MELAKA BATU 9",26,0,0
"2025-06","T413","TAMAN SRI MUJUR",25,0,1
"2025-06","T413","TAMAN SUNTEX",21,5,1
"2025-06","T413","VENICE HILL TOWER 10",25,0,0
"2025-06","T414","(M1) PANGSAPURI WAJA",26,0,0
"2025-06","T414","APARTMENT TAMAN MEGAH CHERAS 3",24,0,0
"2025-06","T414","DESA WANGSA APARTMENT",25,0,0
"2025-06","T414","FLAT TAMAN KOTA CHERAS",12,15,0
"2025-06","T414","KOMERSIAL SUADAMAI (OPP)",26,0,0
"2025-06","T414","MASJID BESAR BT. 9",6,0,18
"2025-06","T414","PANGSAPURI LAGENDA MAS",27,0,0
"2025-06","T414","PANGSAPURI SRI MESRA",25,0,0
"2025-06","T414","PANGSAPURI WIRA",25,0,0
"2025-06","T414","PERUMAHAN SUASANA 4 (OPP)",26,0,0
"2025-06","T414","PERUMAHAN SUASANA 5",25,0,0
"2025-06","T414","SEK. KEB. BTHO",20,0,0
"2025-06","T414","SIMPANG MEGAH 12A",25,0,0
"2025-06","T414","SIMPANG SRI CHERAS. TAMAN MURNI",25,0,0
"2025-06","T414","SRA TMN TUN PERAK",26,0,0
"2025-06","T414","SURAU NURUL HIDAYAH",25,0,0
"2025-06","T414","TAMAN DAMAI JAYA",26,1,0
"2025-06","T414","TAMAN DESA WANGSA",24,0,0
"2025-06","T414","TAMAN KOTA CHERAS FASA 1",23,0,0
"2025-06","T414","TAMAN KOTA CHERAS FASA 3",27,0,0
"2025-06","T414","TAMAN LAGENDA MAS",27,0,0
"2025-06","T414","TAMAN PUTRI JAYA",23,0,4
"2025-06","T415","(M1) PERUMAHAN SEK. 8",27,0,0
"2025-06","T415","AEON  MAHKOTA CHERAS",27,0,0
"2025-06","T415","BANDAR MAHKOTA CHERAS SEK 3",27,0,0
"2025-06","T415","DEWAN SEBAGUNA SEK. 8",27,0,0
"2025-06","T415","KOMERSIAL SEK. 9 (SELATAN)",27,0,0
"2025-06","T415","MAHKOTA RESIDENCE",18,15,20
"2025-06","T415","MAHKOTA WALK",27,0,0
"2025-06","T415","PERUMAHAN SEK. 6 (SELATAN)",27,0,0
"2025-06","T415","PERUMAHAN SEK. 6 (UTARA)",27,0,0
"2025-06","T416","(M1) TAMAN CHERAS JAYA FASA 7",22,0,0
"2025-06","T416","CHERAS SELATAN 118",20,0,0
"2025-06","T416","COLOMBIA ASIA HOSPITAL",17,0,0
"2025-06","T416","JEJANTAS AEON CHERAS SELATAN",20,0,0
"2025-06","T416","JEJANTAS TAMAN SRI INDAH",22,0,0
"2025-06","T416","KOMERSIAL DUTAMAS CHERAS",2,1,18
"2025-06","T416","PERINDUSTRIAN CHERAS JAYA (1)",22,0,0
"2025-06","T416","PERINDUSTRIAN CHERAS JAYA (2)",20,0,0
"2025-06","T416","PERINDUSTRIAN CHERAS JAYA (3)",22,0,0
"2025-06","T416","PLAZA KASTURI",21,0,0
"2025-06","T416","PLAZA KASTURI (OPP)",18,3,0
"2025-06","T416","SEK. KEB CHERAS JAYA (OPP)",22,0,0
"2025-06","T416","SUSUR CHERAS JAYA",22,0,0
"2025-06","T416","TAMAN CHERAS JAYA FASA 1 2A/2B",22,0,0
"2025-06","T416","TAMAN CHERAS JAYA FASA 2B",22,0,0
"2025-06","T416","TAMAN CHERAS JAYA FASA 3 (OPP)",21,0,0
"2025-06","T416","TAMAN CHERAS JAYA FASA 5",22,0,0
"2025-06","T416","TAMAN CHERAS JAYA PERINGKAT 1",20,0,0
"2025-06","T417","(M1) FLAT TMN DESA KARUN MAS",21,0,0
"2025-06","T417","APARTMENT FLORA",21,0,0
"2025-06","T417","APARTMENT FLORA (OPP)",21,0,0
"2025-06","T417","APARTMENT MERANTI",22,0,0
"2025-06","T417","APARTMENT RAKYAT",21,0,0
"2025-06","T417","APARTMENT RAKYAT(OPP)",20,0,0
"2025-06","T417","APARTMENT SERINDIT",20,0,0
"2025-06","T417","CHERAS SELATAN 118",19,0,0
"2025-06","T417","COLOMBIA ASIA HOSPITAL",13,0,0
"2025-06","T417","DEWAN TMN IMPIAN EHSAN",21,0,0
"2025-06","T417","DEWAN TMN IMPIAN EHSAN (OPP)",21,0,0
"2025-06","T417","JEJANTAS AEON CHERAS SELATAN",18,0,0
"2025-06","T417","JEJANTAS TAMAN SRI INDAH",21,1,0
"2025-06","T417","KG. BARU BALAKONG",14,0,5
"2025-06","T417","KILANG PLASTIK EKSPEDISI EMAS",19,0,0
"2025-06","T417","KILANG PLASTIK EKSPEDISI EMAS (OPP)",21,0,0
"2025-06","T417","KOMERSIAL DESA RIA",21,0,0
"2025-06","T417","KOMERSIAL DESA RIA (OPP)",22,0,0
"2025-06","T417","KOMERSIAL DUTAMAS CHERAS",16,0,2
"2025-06","T417","KOMERSIAL TAMING JAYA",20,0,0
"2025-06","T417","ONE INDUSTRIAL PARK",21,0,0
"2025-06","T417","PADANG PERMAINAN",21,0,0
"2025-06","T417","PDG PERMAINAN (OPP)",21,0,0
"2025-06","T417","PLAZA KASTURI",20,0,0
"2025-06","T417","PLAZA KASTURI (OPP)",15,6,0
"2025-06","T417","SPG JLN ALPHA IMPIAN 3",17,0,0
"2025-06","T417","SPG JLN KARUN MAS 3",20,0,0
"2025-06","T417","SUSUR CHERAS JAYA",20,0,0
"2025-06","T417","SUSUR U-TURN CHERAS JAYA",15,0,7
"2025-06","T417","SUSUR U-TURN CHERAS JAYA (OPP)",16,0,3
"2025-06","T417","SYMPHONY TOWER",21,1,0
"2025-06","T417","TAMAN IMPIAN EHSAN 3",21,0,0
"2025-06","T417","TAMAN INDUSTRI BALAKONG JAYA",21,0,0
"2025-06","T417","TAMAN SETIA",21,0,0
"2025-06","T417","TAMAN TAMING JAYA",19,0,1
"2025-06","T418","(M1) SJK(T) JALAN SAN PENG",24,0,4
"2025-06","T418","BALAI BOMBA HANG TUAH",28,0,0
"2025-06","T418","BALAI BOMBA PUDU",28,0,0
"2025-06","T418","BALAI POLIS KENANGA",27,0,0
"2025-06","T418","BALAI POLIS PUDU",26,0,2
"2025-06","T418","KENANGA POINT CONDOMINIUM",28,0,0
"2025-06","T418","KLINIK KOMUNITI HANG TUAH",26,0,0
"2025-06","T418","KOMERSIAL KENANGA",28,0,0
"2025-06","T418","KOMERSIAL PUDU",24,0,4
"2025-06","T418","LRT CHAN SOW LIN",13,0,16
"2025-06","T418","LRT PUDU",23,0,5
"2025-06","T418","LRT PUDU (OPP)",18,0,10
"2025-06","T418","PERCETAKAN NASIONAL",25,0,0
"2025-06","T418","PERCETAKAN NASIONAL (BARAT)",27,1,0
"2025-06","T418","PERINDUSTRIAN CHAN SOW LIN (TENGAH)",27,1,0
"2025-06","T418","PERUMAHAN AWAM DBKL",25,0,0
"2025-06","T418","SOUTHGATE COMMERCIAL CENTRE",19,0,9
"2025-06","T418","SUB STOR JAB. KESIHATAN DBKL",21,1,6
"2025-06","T419","(M1) RAZAK MANSION",2,0,18
"2025-06","T419","DAMAI RESIDENCE",24,0,0
"2025-06","T419","KAWASAN PERINDUSTRIAN CHAN SOW LIN",47,0,0
"2025-06","T419","KAWASAN PERINDUSTRIAN SALAK SELATAN",29,3,17
"2025-06","T419","KAWASAN PERINDUSTRIAN TRISEGI",23,1,0
"2025-06","T419","KOMERSIAL BATU 3 1/2 SG BESI",1,0,22
"2025-06","T419","PERCETAKAN NASIONAL",22,0,0
"2025-06","T419","PERCETAKAN NASIONAL (OPP)",19,5,0
"2025-06","T419","PERINDUSTRIAN CHAN SOW LIN (SELATAN)",25,0,0
"2025-06","T419","PERINDUSTRIAN CHAN SOW LIN (TENGAH)",46,0,0
"2025-06","T419","PERINDUSTRIAN CHAN SOW LIN (UTARA)",23,1,0
"2025-06","T419","RAZAK CITY RESIDENCES (BLOCK A)",22,0,0
"2025-06","T419","RAZAK MANSION (OPP)",14,1,7
"2025-06","T419","THE CHINA PRESS",24,1,0
"2025-06","T419","WISMA TRAX",25,0,0
"2025-06","T451","(M1) KOLEJ ZAABA BLOK C",19,0,0
"2025-06","T451","(M2) REST NAMERA",15,0,5
"2025-06","T451","(M3) KEDAI TAYAR DUNLOP",16,0,2
"2025-06","T451","(M3) TERMINAL REKO",0,0,20
"2025-06","T451","BANDAR KAJANG",16,5,0
"2025-06","T451","BGN SAINS KIMIA. UKM",16,0,3
"2025-06","T451","DEWAN GEMILANG",17,0,3
"2025-06","T451","FAKULTI EKONOMI & PENGURUSAN. UKM",18,1,0
"2025-06","T451","FAKULTI KEJURUTERAAN",17,0,2
"2025-06","T451","FAKULTI SAINS. SOSIAL & KEMANUSIAAN. UKM",19,0,0
"2025-06","T451","GUDANG KTM",16,0,5
"2025-06","T451","GUDANG KTM (OPP)",15,0,0
"2025-06","T451","KAJIAN BAHASA",19,0,0
"2025-06","T451","KEDAI MOTOR SUZUKI (OPP)",19,0,0
"2025-06","T451","KG SG TANGKAS",13,0,24
"2025-06","T451","KOLEJ MAS",1,0,19
"2025-06","T451","KOLEJ RAHIM KAJAI",20,0,0
"2025-06","T451","KOLEJ UNGKU OMAR. UKM (BARAT)",0,0,19
"2025-06","T451","KUIL",18,0,0
"2025-06","T451","MASJID",18,2,0
"2025-06","T451","MAYBANK PEKAN KAJANG",14,1,3
"2025-06","T451","MENARA MPKj",19,1,1
"2025-06","T451","MRT KAJANG PINTU A",21,0,0
"2025-06","T451","PANGGUNG SENI UKM",17,0,0
"2025-06","T451","PEJ MAHASISWA ANAK. UKM",20,0,0
"2025-06","T451","PERPUSTAKAAN TS LANANG",19,0,0
"2025-06","T451","PINTU BELAKANG UKM",3,0,12
"2025-06","T451","PINTU MASUK UKM",31,0,7
"2025-06","T451","PINTU UTAMA UKM",20,0,0
"2025-06","T451","PLAZA PERABOT",17,2,0
"2025-06","T451","PLAZA PERABOT (OPP)",20,0,0
"2025-06","T451","PUSAT KESIHATAN",20,0,0
"2025-06","T451","REKO SENTRAL",18,0,0
"2025-06","T451","REKO SENTRAL (OPP)",20,0,0
"2025-06","T451","REST UMI",17,0,3
"2025-06","T451","REST UMI (OPP)",10,0,7
"2025-06","T451","SAVILLE KAJANG",18,0,0
"2025-06","T451","SAVILLE KAJANG (OPP)",20,0,0
"2025-06","T451","SHELL",18,0,0
