"date","route_short_name","route_long_name","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-06-10,"KLG3A","Taman Sri Andalas ~ Bandar Klang","S3020",53,44,1,8,27.5833333333333,0.8302,0,24.5216,-0.1861,0,NA,0,"2025-06"
2025-06-10,"KLG3B","Bandar Putera ~ Bandar Klang via Jalan Raja Nong","S3030",136,128,0,8,35.75,0.9412,0.9177,0.0823,-0.0606,0.8422,-0.1448,0.8652,"2025-06"
2025-06-10,"KLG3C","Bandar Putera ~ Bandar Klang via Jalan Kebun","S3040",40,39,0,1,44.9833333333333,0.975,0.4153,0.5847,-0.0253,0.1725,-1.0154,0.3623,"2025-06"
2025-06-10,"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",91,79,1,11,32.5166666666667,0.8681,0,192.7969,-0.1414,0,NA,0,"2025-06"
2025-06-10,"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",408,372,33,3,36.3333333333333,0.9118,0.9628,0.0372,-0.0924,0.9269,-0.1633,0.8493,"2025-06"
2025-06-10,"SA04","Terminal Seksyen 17 ~ Hospital Shah Alam","S4040",441,402,22,17,58.3166666666667,0.9116,0,25.7374,-0.0926,0,NA,0,"2025-06"
2025-06-10,"SA05","Stesen Bas Seksyen 13 ~ Bukit Jelutong","S4050",37,36,0,1,42.6833333333333,0.973,0.7934,0.2066,-0.0274,0.6295,-0.2064,0.8135,"2025-06"
2025-06-10,"SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060",527,444,65,18,64.5333333333333,0.8425,0.8182,0.1818,-0.1714,0.6695,-0.3284,0.7201,"2025-06"
2025-06-10,"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",427,395,12,20,54.75,0.9251,0.7935,0.2065,-0.0779,0.6297,-0.2582,0.7724,"2025-06"
2025-06-10,"SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100",227,211,4,12,48.6166666666667,0.9295,0.4397,0.5603,-0.0731,0.1933,-0.9883,0.3722,"2025-06"
2025-06-10,"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",31,2,27,2,12.7166666666667,0.0645,0.6211,0.3789,-2.7408,0.3858,-3.2637,0.0382,"2025-06"
2025-06-10,"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",124,110,10,4,33.05,0.8871,0.864,0.136,-0.1198,0.7466,-0.2367,0.7892,"2025-06"
2025-06-10,"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",620,572,36,12,34.5833333333333,0.9226,0.6975,0.3025,-0.0806,0.4865,-0.3926,0.6753,"2025-06"
2025-06-10,"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",247,213,28,6,64.8333333333333,0.8623,0,2.5817,-0.1481,0,NA,0,"2025-06"
2025-06-10,"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",448,369,62,17,66.6833333333333,0.8237,0.8333,0.1667,-0.194,0.6944,-0.3374,0.7136,"2025-06"
2025-06-10,"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",401,393,6,2,23.1666666666667,0.98,0.9816,0.0184,-0.0202,0.9636,-0.0871,0.9166,"2025-06"
2025-06-10,"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",435,358,67,10,29.5,0.823,0,4.2586,-0.1948,0,NA,0,"2025-06"
2025-06-10,"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",167,150,14,3,45.3333333333333,0.8982,0.9118,0.0882,-0.1074,0.8314,-0.1954,0.8225,"2025-06"
2025-06-10,"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",11,4,2,5,8.48333333333333,0.3636,0,3.6601,-1.0116,0,NA,0,"2025-06"
2025-06-10,"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",883,855,0,28,19.25,0.9683,0.7208,0.2792,-0.0322,0.5196,-0.3064,0.7361,"2025-06"
2025-06-10,"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",611,312,296,3,54,0.5106,0.8096,0.1904,-0.6721,0.6554,-0.8506,0.4272,"2025-06"
2025-06-10,"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",198,169,23,6,29,0.8535,0.9232,0.0768,-0.1584,0.8524,-0.2431,0.7842,"2025-06"
2025-06-10,"T303","Ampang Point ~ Stesen LRT Pandan Indah","T3030",115,103,10,2,33.9833333333333,0.8957,0.9134,0.0866,-0.1102,0.8344,-0.1978,0.8205,"2025-06"
2025-06-10,"T304","Bukit Indah ~ Ampang Point via Jalan Ampang","T3048",385,294,68,23,37,0.7636,0,15.6187,-0.2697,0,NA,0,"2025-06"
2025-06-10,"T350","Stesen LRT Cempaka ~ Taman Mawar","T3500",690,593,85,12,40.8833333333333,0.8594,0.8763,0.1237,-0.1515,0.7679,-0.2605,0.7707,"2025-06"
2025-06-10,"T351","Stesen LRT Cempaka ~ Taman Bukit Permai","T3510",444,392,41,11,53.8,0.8829,0.846,0.154,-0.1246,0.7158,-0.2555,0.7745,"2025-06"
2025-06-10,"T406","Cheras Batu 10 ~ Pangsun","T4068",42,37,4,1,39.6666666666667,0.881,0,1.1122,-0.1268,0,NA,0,"2025-06"
2025-06-10,"T450","Beranang ~ MRT Stadium Kajang","T4500",342,291,38,13,117.716666666667,0.8509,0,20.128,-0.1615,0,NA,0,"2025-06"
2025-06-10,"T571","Stesen KTM Serdang ~ Taman Sri Pulai","T5718",179,157,20,2,23.4666666666667,0.8771,0.8939,0.1061,-0.1311,0.7991,-0.229,0.7953,"2025-06"
2025-06-10,"T580","Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil","T5800",166,142,12,12,39.8166666666667,0.8554,0.6961,0.3039,-0.1562,0.4845,-0.4723,0.6236,"2025-06"
2025-06-10,"T581","Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil","T5810",156,134,14,8,33.3666666666667,0.859,0,4.6808,-0.152,0,NA,0,"2025-06"
2025-06-10,"T600","Stesen LRT IOI Puchong ~ Taman Wawasan","T6000",451,339,105,7,33.0166666666667,0.7517,0.8552,0.1448,-0.2855,0.7313,-0.4129,0.6617,"2025-06"
2025-06-10,"T601","Puchong Utama ~ Puchong Prima","T6010",250,101,149,0,60,0.404,0.6319,0.3681,-0.9063,0.3993,-1.3591,0.2569,"2025-06"
2025-06-10,"T602","Puchong Utama ~ Taman Saujana Puchong","T6028",23,18,4,1,19.3666666666667,0.7826,0.9367,0.0633,-0.2451,0.8773,-0.3266,0.7214,"2025-06"
2025-06-10,"T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030",119,102,9,8,28.55,0.8571,0.3389,0.6611,-0.1542,0.1149,-1.4066,0.245,"2025-06"
2025-06-10,"T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040",547,290,254,3,80,0.5302,0.6935,0.3065,-0.6346,0.481,-0.9679,0.3799,"2025-06"
2025-06-10,"T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050",100,91,8,1,20.5666666666667,0.91,0.9631,0.0369,-0.0943,0.9276,-0.1655,0.8475,"2025-06"
2025-06-10,"T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400",623,541,63,19,40.4,0.8684,0.7211,0.2789,-0.1411,0.5199,-0.4174,0.6588,"2025-06"
2025-06-10,"T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158",119,112,7,0,24.6166666666667,0.9412,0.97,0.03,-0.0606,0.9408,-0.1294,0.8786,"2025-06"
2025-06-10,"T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538",350,309,39,2,27.6333333333333,0.8829,0,1.2534,-0.1246,0,NA,0,"2025-06"
2025-06-10,"T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548",50,43,3,4,27.4,0.86,0,33.8733,-0.1508,0,NA,0,"2025-06"
2025-06-10,"T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568",158,137,13,8,50,0.8671,0.7674,0.2326,-0.1426,0.589,-0.3556,0.7008,"2025-06"
2025-06-10,"T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740",161,156,0,5,23.35,0.9689,0.9332,0.0668,-0.0315,0.8709,-0.1089,0.8968,"2025-06"
2025-06-10,"T776","Stesen LRT USJ 7 ~ Subang Mewah","T7760",177,170,0,7,28.6666666666667,0.9605,0.3204,0.6796,-0.0404,0.1027,-1.3573,0.2574,"2025-06"
2025-06-10,"T780","Stesen LRT Kelana Jaya ~ Taman Mayang","T7800",291,276,11,4,18.9,0.9485,0.9187,0.0813,-0.0529,0.844,-0.1363,0.8726,"2025-06"
2025-06-10,"T781","Stesen LRT Kelana Jaya ~ Kelana Centre Point","T7810",109,105,3,1,18.1666666666667,0.9633,0.8298,0.1702,-0.0374,0.6885,-0.1796,0.8356,"2025-06"
2025-06-10,"T782","Stesen LRT Lembah Subang ~ Ara Damansara","T7820",416,404,3,9,18.5166666666667,0.9712,0.8553,0.1447,-0.0293,0.7316,-0.1502,0.8605,"2025-06"
2025-06-10,"T786","Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara","T7860",136,132,0,4,11.0833333333333,0.9706,0.0382,0.9618,-0.0299,0.0015,-2.6085,0.0736,"2025-06"
2025-06-10,"T787","Stesen LRT Asia Jaya ~ Seksyen 14 & 18","T7870",324,319,0,5,11.45,0.9846,0.9463,0.0537,-0.0156,0.8955,-0.0885,0.9153,"2025-06"
2025-06-10,"T788","Stesen LRT Universiti ~ Mid Valley","T7880",3,1,0,2,5,0.3333,0.54,0.46,-1.0986,0.2916,-1.7628,0.1716,"2025-06"
2025-06-10,"T789","Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark","T7890",447,438,0,9,9.73333333333333,0.9799,0.8593,0.1407,-0.0203,0.7384,-0.1378,0.8713,"2025-06"
2025-06-10,"T790","Stesen LRT Paramount ~ Mid Valley","T7900",290,268,13,9,31.3666666666667,0.9241,0.859,0.141,-0.0789,0.7379,-0.1982,0.8202,"2025-06"
2025-06-10,"T791","Stesen LRT Kerinchi ~ Pantai Hill Park","T7910",402,380,8,14,27.2,0.9453,0.01,0.99,-0.0563,1e-04,-2.7856,0.0617,"2025-06"
2025-06-10,"T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500",123,118,1,4,18.8666666666667,0.9593,0.7132,0.2868,-0.0415,0.5086,-0.3273,0.7209,"2025-06"
2025-06-10,"151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510",621,463,146,12,104.566666666667,0.7456,0.778,0.222,-0.2936,0.6053,-0.4973,0.6082,"2025-06"
2025-06-10,"170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700",689,589,81,19,82.1666666666667,0.8549,0.8543,0.1457,-0.1568,0.7298,-0.2816,0.7546,"2025-06"
2025-06-10,"171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710",995,870,118,7,104.333333333333,0.8744,0.6925,0.3075,-0.1342,0.4796,-0.456,0.6338,"2025-06"
2025-06-10,"173","Taman Jasa Utama ~ Lebuh Ampang","U1730",1232,1214,6,12,47.9,0.9854,0.9745,0.0255,-0.0147,0.9496,-0.0819,0.9214,"2025-06"
2025-06-10,"180","Taman Dato' Senu ~ Hab Pasar Seni","U1800",481,428,52,1,41.0333333333333,0.8898,0.9702,0.0298,-0.1167,0.9412,-0.187,0.8294,"2025-06"
2025-06-10,"190","Desa Sri Hartamas ~ Lin Ho Jln Lekiu","U1900",1456,1353,88,15,74.8666666666667,0.9293,0.8854,0.1146,-0.0734,0.7839,-0.1745,0.8399,"2025-06"
2025-06-10,"191","Taman Sri Segambut~ Monorel Chow Kit","U1910",132,130,1,1,57.3333333333333,0.9848,0.9749,0.0251,-0.0153,0.9504,-0.0825,0.9208,"2025-06"
2025-06-10,"200","UIA Gombak ~ SOGO KL","U2000",578,561,1,16,60.05,0.9706,0.5907,0.4093,-0.0299,0.349,-0.5466,0.5789,"2025-06"
2025-06-10,"201","Batu 12 Gombak ~ Stesen MRT Titiwangsa","U2010",180,165,11,4,103.866666666667,0.9167,0.8203,0.1797,-0.087,0.6729,-0.2397,0.7869,"2025-06"
2025-06-10,"202","Hub Wira Damai ~ Lebuh Ampang via Gombak","U2020",1883,1827,40,16,88.9666666666666,0.9703,0.688,0.312,-0.0302,0.4734,-0.3568,0.6999,"2025-06"
2025-06-10,"220","Taman Melawati ~ Lebuh Ampang","U2200",1041,980,58,3,88.5,0.9414,0.9282,0.0718,-0.0604,0.8616,-0.1404,0.869,"2025-06"
2025-06-10,"222","Taman Melawati ~ Stesen LRT Wangsa Maju","U2220",323,287,27,9,57.7666666666667,0.8885,0.8756,0.1244,-0.1182,0.7666,-0.2266,0.7972,"2025-06"
2025-06-10,"250","Stesen LRT Wangsa Maju ~ Lebuh Ampang","U2500",2127,1999,107,21,29.3666666666667,0.9398,0.9111,0.0889,-0.0621,0.83,-0.1489,0.8617,"2025-06"
2025-06-10,"251","AU3 Jentayu ~ Chow Kit","U2510",818,781,0,37,47.4833333333333,0.9548,0.2342,0.7658,-0.0463,0.0548,-1.7024,0.1822,"2025-06"
2025-06-10,"253","Stesen LRT Wangsa Maju ~ Ampang Point","U2538",355,316,27,12,39.1,0.8901,0.4475,0.5525,-0.1164,0.2003,-1.0093,0.3645,"2025-06"
2025-06-10,"254","Ayer Panas ~ Titiwangsa via Chowkit","U2548",150,129,15,6,38.7166666666667,0.86,0.5358,0.4642,-0.1508,0.2871,-0.8007,0.449,"2025-06"
2025-06-10,"300","Hab Pandan Indah ~ Lebuh Ampang","U3000",2085,1990,41,54,75.85,0.9544,0,20.2745,-0.0466,0,NA,0,"2025-06"
2025-06-10,"302","Titiwangsa ~ KLCC","U3020",452,409,32,11,37.05,0.9049,0.9279,0.0721,-0.1,0.861,-0.181,0.8344,"2025-06"
2025-06-10,"303","Taman Mulia Jaya ~ Lebuh Ampang","U3030",664,644,0,20,46.2666666666667,0.9699,0.9042,0.0958,-0.0306,0.8177,-0.1206,0.8864,"2025-06"
2025-06-10,"400","Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang","U4000",871,829,0,42,44.1833333333333,0.9518,0,14.2482,-0.0494,0,NA,0,"2025-06"
2025-06-10,"402","Terminal Maluri ~ Titiwangsa","U4028",269,212,45,12,89.1666666666667,0.7881,0,4.7528,-0.2381,0,NA,0,"2025-06"
2025-06-10,"420","Hab Pandan Indah ~ Menara Maybank via Bukit Bintang","U4200",439,420,0,19,41.3,0.9567,0,16.6706,-0.0442,0,NA,0,"2025-06"
2025-06-10,"421","Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang","U4210",560,480,67,13,78.3833333333333,0.8571,0.9048,0.0952,-0.1542,0.8187,-0.2469,0.7812,"2025-06"
2025-06-10,"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",655,596,40,19,70,0.9099,0.9227,0.0773,-0.0944,0.8513,-0.1771,0.8377,"2025-06"
2025-06-10,"506","Putrajaya Sentral ~ Bandar Utama","U5068",109,81,2,26,50,0.7431,0.4412,0.5588,-0.2969,0.1947,-1.2136,0.2971,"2025-06"
2025-06-10,"540","Putra Permai ~ Stesen KTM Serdang","U5408",65,54,8,3,58.6333333333333,0.8308,0.297,0.703,-0.1854,0.0882,-1.5941,0.2031,"2025-06"
2025-06-10,"541","Putra Permai ~ Stesen LRT BK 5","U5410",156,34,121,1,70,0.2179,0.7225,0.2775,-1.5235,0.5219,-1.834,0.1598,"2025-06"
2025-06-10,"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",199,183,5,11,48.4333333333333,0.9196,0.5771,0.4229,-0.0838,0.333,-0.6323,0.5314,"2025-06"
2025-06-10,"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",138,97,33,8,35.0666666666667,0.7029,0.803,0.197,-0.3525,0.6447,-0.5293,0.589,"2025-06"
2025-06-10,"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",717,676,28,13,50.1166666666667,0.9428,0.9565,0.0435,-0.0589,0.9149,-0.1304,0.8777,"2025-06"
2025-06-10,"600","Puchong Utama ~ Hab Pasar Seni","U6000",3843,3582,188,73,73.85,0.9321,0.8662,0.1338,-0.0703,0.7503,-0.1841,0.8319,"2025-06"
2025-06-10,"602","Puchong Prima ~ IOI Puchong","U6020",208,175,22,11,53.1,0.8413,0.6871,0.3129,-0.1728,0.4721,-0.5045,0.6038,"2025-06"
2025-06-10,"640","Hab Bas Sri Manja ~ Hab Pasar Seni","U6400",1340,1230,93,17,35,0.9179,0.8894,0.1106,-0.0857,0.7909,-0.1845,0.8315,"2025-06"
2025-06-10,"641","Stesen LRT Subang Jaya ~ Pearl Point","U6410",234,205,13,16,59.35,0.8761,0.6196,0.3804,-0.1323,0.3839,-0.5896,0.5545,"2025-06"
2025-06-10,"650","Taman Desa ~ Hab Pasar Seni","U6500",493,440,47,6,61.3166666666667,0.8925,0.9203,0.0797,-0.1137,0.847,-0.1982,0.8202,"2025-06"
2025-06-10,"651","Stesen LRT Muhibbah ~Pearl Point","U6510",263,205,38,20,52.5,0.7795,0.7364,0.2636,-0.2491,0.5423,-0.5061,0.6028,"2025-06"
2025-06-10,"652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520",141,133,3,5,70.3166666666667,0.9433,0.8759,0.1241,-0.0584,0.7672,-0.1652,0.8477,"2025-06"
2025-06-10,"708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088",287,229,38,20,58,0.7979,0.7212,0.2788,-0.2258,0.5202,-0.5046,0.6037,"2025-06"
2025-06-10,"750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508",929,812,87,30,60,0.8741,0.8598,0.1402,-0.1346,0.7393,-0.2548,0.7751,"2025-06"
2025-06-10,"751","Taman Sri Muda ~ Hab Pasar Seni","U7510",895,779,84,32,59.1833333333333,0.8704,0.8076,0.1924,-0.1388,0.6523,-0.3057,0.7366,"2025-06"
2025-06-10,"752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520",357,326,24,7,50,0.9132,0.9483,0.0517,-0.0908,0.8993,-0.1652,0.8477,"2025-06"
2025-06-10,"753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538",279,261,7,11,49.9333333333333,0.9355,0.7715,0.2285,-0.0667,0.5953,-0.2726,0.7614,"2025-06"
2025-06-10,"754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548",167,145,14,8,46.8166666666667,0.8683,0.7583,0.2417,-0.1413,0.5751,-0.3658,0.6936,"2025-06"
2025-06-10,"770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700",424,349,59,16,48.25,0.8231,0.7712,0.2288,-0.1947,0.5947,-0.4039,0.6677,"2025-06"
2025-06-10,"772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720",1084,929,134,21,97.25,0.857,0.8882,0.1118,-0.1543,0.7889,-0.2559,0.7742,"2025-06"
2025-06-10,"780","Kota Damansara ~ Hab Pasar Seni","U7800",496,479,5,12,52.3666666666667,0.9657,0.9558,0.0442,-0.0349,0.9136,-0.106,0.8994,"2025-06"
2025-06-10,"782","Hentian PJ Old Town ~ Hab Pasar Seni","U7828",196,155,37,4,30.1666666666667,0.7908,0.8296,0.1704,-0.2347,0.6883,-0.3827,0.682,"2025-06"
2025-06-10,"783","Stesen LRT Kelana Jaya ~ Subang Parade","U7830",182,165,0,17,18.3833333333333,0.9066,0.464,0.536,-0.0981,0.2153,-0.9416,0.39,"2025-06"
2025-06-10,"801","Bandar Utama ~ Metro Prima","U8010",127,106,21,0,73.3666666666667,0.8346,0.8025,0.1975,-0.1807,0.644,-0.3538,0.702,"2025-06"
2025-06-10,"802","Stesen LRT Kelana Jaya ~ Kota Damansara","U8020",263,194,64,5,130.933333333333,0.7376,0.8683,0.1317,-0.3043,0.754,-0.4229,0.6551,"2025-06"
2025-06-10,"821","Pantai Hill Park ~ Hab Pasar Seni","U8210",745,676,54,15,48.05,0.9074,0,2.4481,-0.0972,0,NA,0,"2025-06"
2025-06-10,"822","STESEN LRT BANGSAR ~ BANGSAR SHOPPING CENTRE","U8220",82,76,1,5,23.3333333333333,0.9268,0,12.5325,-0.076,0,NA,0,"2025-06"
2025-06-10,"851","Hab Pasar Seni ~ Kompleks Mahkamah Jalan Duta","U8510",271,209,54,8,53.4166666666667,0.7712,0.7848,0.2152,-0.2598,0.6159,-0.4546,0.6347,"2025-06"
2025-06-11,"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",1179,988,123,68,61.5333333333333,0.838,0.8267,0.1733,-0.1767,0.6834,-0.3256,0.7221,"2025-06"
2025-06-11,"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",657,559,89,9,36.35,0.8508,0.9435,0.0565,-0.1615,0.8902,-0.239,0.7874,"2025-06"
2025-06-11,"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",522,360,161,1,39.2666666666667,0.6897,0.9262,0.0738,-0.3716,0.8579,-0.4606,0.6309,"2025-06"
2025-06-11,"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",518,508,3,7,34.3,0.9807,0.9696,0.0304,-0.0195,0.9401,-0.0875,0.9162,"2025-06"
2025-06-11,"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",435,388,11,36,27.1,0.892,0.6919,0.3081,-0.1143,0.4787,-0.4364,0.6464,"2025-06"
2025-06-11,"PJ06","Bandar Utama ~ Damansara Damai","P0060",355,346,0,9,34.5166666666667,0.9746,0.9639,0.0361,-0.0257,0.929,-0.0946,0.9097,"2025-06"
2025-06-11,"P101","Kompleks F ~ Presint 5","P1010",170,158,4,8,39.6333333333333,0.9294,0,8.9594,-0.0732,0,NA,0,"2025-06"
2025-06-11,"P102","Presint 11 ~ Kompleks E","P1020",268,182,86,0,52.6833333333333,0.6791,0.9037,0.0963,-0.387,0.8166,-0.486,0.6151,"2025-06"
2025-06-11,"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",250,193,43,14,45.8666666666667,0.772,0,12.2036,-0.2588,0,NA,0,"2025-06"
2025-06-11,"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",198,186,0,12,13.2666666666667,0.9394,0.2698,0.7302,-0.0625,0.0728,-1.5741,0.2072,"2025-06"
2025-06-11,"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",110,99,4,7,42.2333333333333,0.9,0,35.3304,-0.1054,0,NA,0,"2025-06"
2025-06-11,"P106","Presint 4 ~ Kompleks E","P1060",233,226,3,4,42.2,0.97,0,41.7792,-0.0305,0,NA,0,"2025-06"
2025-06-11,"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",116,104,12,0,37.1,0.8966,0.9208,0.0792,-0.1092,0.8478,-0.1931,0.8244,"2025-06"
2025-06-11,"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",4,3,0,1,12.0166666666667,0.75,0.8259,0.1741,-0.2877,0.6822,-0.4405,0.6437,"2025-06"
2025-06-11,"KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030",382,312,57,13,75.9333333333333,0.8168,0.8109,0.1891,-0.2024,0.6575,-0.3672,0.6927,"2025-06"
2025-06-11,"AJ01","Ukay Perdana ~ Taman Melawati via Sg. Sering","S0040",282,120,157,5,65,0.4255,0.5827,0.4173,-0.8544,0.3395,-1.4104,0.244,"2025-06"
2025-06-11,"BTG1","Hentian Banting ~ Mitsui Outlet , KLIA 2","S0060",98,93,1,4,55.6,0.949,0.939,0.061,-0.0524,0.8816,-0.128,0.8799,"2025-06"
2025-06-11,"MPS1","Selayang Mutiara ~ Stesen LRT Gombak","S0070",125,100,21,4,198.866666666667,0.8,0.6812,0.3188,-0.2231,0.464,-0.5661,0.5677,"2025-06"
2025-06-11,"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",6,3,3,0,4.56666666666667,0.5,0.8528,0.1472,-0.6931,0.7273,-0.8333,0.4346,"2025-06"
2025-06-11,"AJ2A","Sri Nilam ~ Taman Cahaya","S1030",274,267,6,1,22.05,0.9745,0.9817,0.0183,-0.0259,0.9637,-0.0927,0.9115,"2025-06"
2025-06-11,"AJ2B","Sri Nilam ~ AEON Big Ampang","S1040",161,136,22,3,30.4166666666667,0.8447,0.976,0.024,-0.1687,0.9525,-0.2397,0.7869,"2025-06"
2025-06-11,"AJ03","Stesen LRT Cempaka ~ Bukit Teratai","S1050",367,126,240,1,60,0.3433,0.7637,0.2363,-1.0691,0.5833,-1.311,0.2696,"2025-06"
2025-06-11,"KJ02","Stesen KTM Bangi ~ Bandar Bukit Mahkota","S1060",61,49,2,10,59.2833333333333,0.8033,0,1.5934,-0.2191,0,NA,0,"2025-06"
2025-06-11,"KJ03","Stesen MRT BTHO ~ Taman Tun Perak","S1070",258,103,152,3,55.8333333333333,0.3992,0.6264,0.3736,-0.9182,0.3924,-1.3824,0.251,"2025-06"
2025-06-11,"AJ04","Pandan Perdana ~ Hospital Ampang","S1140",697,638,49,10,68.25,0.9154,0,2.8484,-0.0884,0,NA,0,"2025-06"
2025-06-11,"KJ04","Hentian Kajang ~ Bandar Baru Bangi","S1170",81,72,7,2,53.3166666666666,0.8889,0.9482,0.0518,-0.1178,0.899,-0.1926,0.8248,"2025-06"
2025-06-11,"MPS2A","Lotus Rawang ~ Rawang Perdana","S1190",254,141,103,10,115.666666666667,0.5551,0.5532,0.4468,-0.5886,0.306,-1.2068,0.2992,"2025-06"
2025-06-11,"MPS3","Batu Arang ~ Stesen MRT Sungai Buloh","S1390",227,169,47,11,79.3666666666667,0.7445,0.7064,0.2936,-0.2951,0.499,-0.5984,0.5497,"2025-06"
2025-06-11,"BTG2","Hentian Banting ~ Bandar Baru Banting","S2060",129,117,12,0,35.2166666666667,0.907,0.9857,0.0143,-0.0976,0.9717,-0.1664,0.8467,"2025-06"
2025-06-11,"KLG3A","Taman Sri Andalas ~ Bandar Klang","S3020",25,20,1,4,26.4166666666667,0.8,0,2.9476,-0.2231,0,NA,0,"2025-06"
2025-06-11,"KLG3B","Bandar Putera ~ Bandar Klang via Jalan Raja Nong","S3030",167,160,1,6,37.6833333333333,0.9581,0.9278,0.0722,-0.0428,0.8608,-0.1223,0.8849,"2025-06"
2025-06-11,"KLG3C","Bandar Putera ~ Bandar Klang via Jalan Kebun","S3040",110,104,1,5,66.6833333333333,0.9455,0.785,0.215,-0.0561,0.6163,-0.2455,0.7823,"2025-06"
2025-06-11,"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",267,239,0,28,28.2,0.8951,0,102.689,-0.1108,0,NA,0,"2025-06"
2025-06-11,"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",666,596,64,6,52.75,0.8949,0.9345,0.0655,-0.111,0.8733,-0.19,0.827,"2025-06"
2025-06-11,"SA04","Terminal Seksyen 17 ~ Hospital Shah Alam","S4040",257,228,13,16,57.5333333333333,0.8872,0,42.8277,-0.1197,0,NA,0,"2025-06"
2025-06-11,"SA05","Stesen Bas Seksyen 13 ~ Bukit Jelutong","S4050",79,73,0,6,47.55,0.9241,0.0912,0.9088,-0.079,0.0083,-2.3885,0.0918,"2025-06"
2025-06-11,"SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060",527,456,57,14,65.7333333333333,0.8653,0.872,0.128,-0.1447,0.7604,-0.2564,0.7738,"2025-06"
