"date","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-06-17,"T455",447,411,30,6,24.05,0.9195,0.7161,0.2839,-0.084,0.5128,-0.3804,0.6836,"2025-06"
2025-06-17,"T456",162,151,3,8,14.8,0.9321,0.9231,0.0769,-0.0703,0.852,-0.1305,0.8777,"2025-06"
2025-06-17,"T457",545,497,39,9,40.4333333333333,0.9119,0.9397,0.0603,-0.0922,0.883,-0.1473,0.863,"2025-06"
2025-06-17,"T458",546,496,47,3,41.7,0.9084,0.96,0.04,-0.096,0.9217,-0.1435,0.8663,"2025-06"
2025-06-17,"T459",534,480,53,1,36.0166666666667,0.8989,0.9605,0.0395,-0.1066,0.9226,-0.1554,0.8561,"2025-06"
2025-06-17,"T460",792,650,135,7,69.5666666666667,0.8207,0.9413,0.0587,-0.1976,0.886,-0.2684,0.7646,"2025-06"
2025-06-17,"T461",456,438,14,4,22.7333333333333,0.9605,0,11.9382,-0.0403,0,NA,0,"2025-06"
2025-06-17,"T462",588,547,30,11,43.7,0.9303,0.9251,0.0749,-0.0723,0.8558,-0.132,0.8763,"2025-06"
2025-06-17,"T463",495,472,19,4,33.95,0.9535,0.9463,0.0537,-0.0476,0.8955,-0.0928,0.9114,"2025-06"
2025-06-17,"T464",292,249,37,6,88.1833333333333,0.8527,0.9092,0.0908,-0.1593,0.8267,-0.2423,0.7848,"2025-06"
2025-06-17,"T465",226,183,31,12,38.05,0.8097,0.8705,0.1295,-0.211,0.7578,-0.331,0.7182,"2025-06"
2025-06-17,"T504",108,98,9,1,42.4833333333333,0.9074,0.9791,0.0209,-0.0972,0.9586,-0.1384,0.8708,"2025-06"
2025-06-17,"T505",195,182,11,2,44.3666666666667,0.9333,0.9821,0.0179,-0.069,0.9645,-0.1051,0.9002,"2025-06"
2025-06-17,"T507",155,147,8,0,42,0.9484,0.987,0.013,-0.053,0.9741,-0.0853,0.9182,"2025-06"
2025-06-17,"T509",208,183,22,3,69.3166666666667,0.8798,0.935,0.065,-0.1281,0.8741,-0.1909,0.8262,"2025-06"
2025-06-17,"T511",744,659,78,7,62.0833333333333,0.8858,0.9042,0.0958,-0.1213,0.8176,-0.2015,0.8175,"2025-06"
2025-06-17,"T542",254,253,0,1,12.05,0.9961,0.9996,4e-04,-0.0039,0.9991,-0.0261,0.9742,"2025-06"
2025-06-17,"T543",531,467,31,33,39.7166666666667,0.8795,0.1528,0.8472,-0.1284,0.0234,-2.2424,0.1062,"2025-06"
2025-06-17,"T544",336,316,14,6,24.7333333333333,0.9405,0.9635,0.0365,-0.0614,0.9283,-0.1018,0.9032,"2025-06"
2025-06-17,"T559",230,192,35,3,21.4333333333333,0.8348,0.6337,0.3663,-0.1806,0.4015,-0.6495,0.5223,"2025-06"
2025-06-17,"T560",547,514,30,3,17.9666666666667,0.9397,0.9682,0.0318,-0.0622,0.9374,-0.1012,0.9038,"2025-06"
2025-06-17,"T561",493,477,11,5,27.2,0.9675,0.9703,0.0297,-0.033,0.9415,-0.0669,0.9353,"2025-06"
2025-06-17,"T562",203,172,28,3,18.0666666666667,0.8473,0.82,0.18,-0.1657,0.6723,-0.3283,0.7201,"2025-06"
2025-06-17,"T563",303,227,63,13,33.4333333333333,0.7492,0.8873,0.1127,-0.2888,0.7874,-0.4076,0.6652,"2025-06"
2025-06-17,"T564",176,159,13,4,18.2333333333333,0.9034,0.7041,0.2959,-0.1016,0.4958,-0.4215,0.6561,"2025-06"
2025-06-17,"T565",534,463,33,38,32.7333333333333,0.867,0.82,0.18,-0.1427,0.6724,-0.3019,0.7394,"2025-06"
2025-06-17,"T566",446,433,10,3,29.4666666666667,0.9709,0.9849,0.0151,-0.0296,0.97,-0.0588,0.9429,"2025-06"
2025-06-17,"T567",205,194,8,3,23.2333333333333,0.9463,0.9624,0.0376,-0.0552,0.9262,-0.0951,0.9093,"2025-06"
2025-06-17,"T568",372,343,15,14,37.9,0.922,0.9257,0.0743,-0.0812,0.857,-0.1422,0.8674,"2025-06"
2025-06-17,"T585",499,478,9,12,45.2333333333333,0.9579,0.9371,0.0629,-0.043,0.8782,-0.0919,0.9122,"2025-06"
2025-06-17,"T586",484,468,12,4,36.2166666666667,0.9669,0.9842,0.0158,-0.0336,0.9687,-0.0638,0.9382,"2025-06"
2025-06-17,"T587",363,354,3,6,19.2333333333333,0.9752,0.8749,0.1251,-0.0251,0.7655,-0.1124,0.8937,"2025-06"
2025-06-17,"T588",439,397,30,12,25.9333333333333,0.9043,0.9104,0.0896,-0.1006,0.8288,-0.1734,0.8408,"2025-06"
2025-06-17,"T589",480,457,20,3,29.6166666666667,0.9521,0.9766,0.0234,-0.0491,0.9537,-0.0835,0.9199,"2025-06"
2025-06-17,"T772",505,420,73,12,62.4,0.8317,0.8611,0.1389,-0.1843,0.7415,-0.3083,0.7347,"2025-06"
2025-06-17,"T801",475,454,11,10,27.8,0.9558,0.4397,0.5603,-0.0452,0.1934,-1.0095,0.3644,"2025-06"
2025-06-17,"T802",654,613,22,19,54,0.9373,0.8783,0.1217,-0.0647,0.7713,-0.1549,0.8565,"2025-06"
2025-06-17,"T803",694,660,21,13,59.25,0.951,0.9608,0.0392,-0.0502,0.923,-0.0896,0.9143,"2025-06"
2025-06-17,"T804",271,222,33,16,48.7166666666667,0.8192,0.8179,0.1821,-0.1994,0.6689,-0.3697,0.6909,"2025-06"
2025-06-17,"T805",505,469,30,6,25.4333333333333,0.9287,0.9448,0.0552,-0.074,0.8927,-0.1241,0.8833,"2025-06"
2025-06-17,"T807",912,798,101,13,41.9333333333333,0.875,0.9112,0.0888,-0.1335,0.8303,-0.2111,0.8097,"2025-06"
2025-06-17,"T808",212,200,11,1,11.05,0.9434,0.9733,0.0267,-0.0583,0.9473,-0.0951,0.9093,"2025-06"
2025-06-17,"T809",479,421,51,7,33.25,0.8789,0.9683,0.0317,-0.1291,0.9377,-0.1789,0.8362,"2025-06"
2025-06-17,"T810",390,324,56,10,17.9,0.8308,0.9178,0.0822,-0.1854,0.8423,-0.2668,0.7658,"2025-06"
2025-06-17,"T811",482,456,20,6,28.9166666666667,0.9461,0.9412,0.0588,-0.0555,0.8858,-0.1041,0.9011,"2025-06"
2025-06-17,"T812",360,326,33,1,23.8166666666667,0.9056,0.9207,0.0793,-0.0992,0.8478,-0.1659,0.8471,"2025-06"
2025-06-17,"T813",524,493,21,10,20.1333333333333,0.9408,0.9499,0.0501,-0.061,0.9023,-0.1067,0.8988,"2025-06"
2025-06-17,"T814",260,253,5,2,16.4833333333333,0.9731,0.9836,0.0164,-0.0273,0.9674,-0.0564,0.9452,"2025-06"
2025-06-17,"T815",909,818,47,44,35.6833333333333,0.8999,0.859,0.141,-0.1055,0.7379,-0.2191,0.8032,"2025-06"
2025-06-17,"T816",383,352,19,12,19.9,0.9191,0.9452,0.0548,-0.0844,0.8933,-0.1356,0.8732,"2025-06"
2025-06-17,"T817",453,406,39,8,32.4833333333333,0.8962,0.8715,0.1285,-0.1095,0.7594,-0.2124,0.8086,"2025-06"
2025-06-17,"T818",546,487,47,12,29.3666666666667,0.8919,0.6865,0.3135,-0.1144,0.4713,-0.468,0.6263,"2025-06"
2025-06-17,"T819",166,126,27,13,34.1666666666667,0.759,0,2.0735,-0.2757,0,NA,0,"2025-06"
2025-06-17,"T820",129,85,33,11,20.95,0.6589,0.3184,0.6816,-0.4172,0.1014,-1.8657,0.1548,"2025-06"
2025-06-17,"T821",383,330,47,6,40.6333333333333,0.8616,0.803,0.197,-0.1489,0.6447,-0.3288,0.7198,"2025-06"
2025-06-17,"T852",1168,1062,86,20,41.35,0.9092,0.9168,0.0832,-0.0951,0.8405,-0.1631,0.8495,"2025-06"
2025-06-18,"T100",250,247,1,2,19.35,0.988,0.9923,0.0077,-0.0121,0.9846,-0.0369,0.9638,"2025-06"
2025-06-18,"T101",529,509,20,0,29.6166666666667,0.9622,0.9865,0.0135,-0.0385,0.9731,-0.0686,0.9337,"2025-06"
2025-06-18,"T102",658,633,19,6,59.3833333333333,0.962,0.9566,0.0434,-0.0387,0.9151,-0.0783,0.9247,"2025-06"
2025-06-18,"T103",814,768,34,12,25.6833333333333,0.9435,0.7582,0.2418,-0.0582,0.5749,-0.2843,0.7525,"2025-06"
2025-06-18,"T104",117,112,1,4,9.11666666666667,0.9573,0.8354,0.1646,-0.0437,0.6979,-0.1708,0.843,"2025-06"
2025-06-18,"T105",388,374,11,3,59.7333333333333,0.9639,0.9712,0.0288,-0.0367,0.9432,-0.0708,0.9316,"2025-06"
2025-06-18,"T106",393,379,7,7,20.3166666666667,0.9644,0.9884,0.0116,-0.0363,0.9769,-0.0658,0.9363,"2025-06"
2025-06-18,"T107",254,251,0,3,13.0166666666667,0.9882,0.9588,0.0412,-0.0119,0.9194,-0.0467,0.9544,"2025-06"
2025-06-18,"T108",714,651,61,2,32.8166666666667,0.9118,0.9222,0.0778,-0.0924,0.8505,-0.157,0.8547,"2025-06"
2025-06-18,"T109",616,538,70,8,32.5333333333333,0.8734,0.8947,0.1053,-0.1354,0.8005,-0.2244,0.799,"2025-06"
2025-06-18,"T110",428,395,33,0,22.2666666666667,0.9229,0.9758,0.0242,-0.0802,0.9522,-0.1198,0.8871,"2025-06"
2025-06-18,"T111",407,385,22,0,18.6,0.9459,0.9616,0.0384,-0.0556,0.9247,-0.096,0.9085,"2025-06"
2025-06-18,"T112",212,212,0,0,9.43333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-18,"T113",222,215,7,0,10.4333333333333,0.9685,0.9975,0.0025,-0.032,0.9951,-0.0594,0.9423,"2025-06"
2025-06-18,"T114",428,388,38,2,57.8166666666667,0.9065,0.9339,0.0661,-0.0981,0.8722,-0.1572,0.8545,"2025-06"
2025-06-18,"T115",615,560,55,0,31.5666666666667,0.9106,0.9755,0.0245,-0.0937,0.9516,-0.1355,0.8733,"2025-06"
2025-06-18,"T117",341,341,0,0,13.8166666666667,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-18,"T118",310,306,3,1,13.25,0.9871,0.9767,0.0233,-0.013,0.9539,-0.0417,0.9592,"2025-06"
2025-06-18,"T119",402,363,35,4,25.8,0.903,0.9262,0.0738,-0.102,0.8579,-0.1659,0.8471,"2025-06"
2025-06-18,"T121",219,218,0,1,16.0333333333333,0.9954,0.9945,0.0055,-0.0046,0.9891,-0.0282,0.9722,"2025-06"
2025-06-18,"T152",724,626,88,10,68.65,0.8646,0.9504,0.0496,-0.1454,0.9032,-0.204,0.8155,"2025-06"
2025-06-18,"T154",503,449,40,14,65.4,0.8926,0.9416,0.0584,-0.1136,0.8866,-0.1712,0.8427,"2025-06"
2025-06-18,"T180",609,594,11,4,34.1,0.9754,0.9869,0.0131,-0.0249,0.9739,-0.0528,0.9486,"2025-06"
2025-06-18,"T305",646,596,43,7,67.9166666666666,0.9226,0.9046,0.0954,-0.0806,0.8183,-0.1542,0.8571,"2025-06"
2025-06-18,"T352",743,582,157,4,80.65,0.7833,0.8974,0.1026,-0.2442,0.8054,-0.3485,0.7057,"2025-06"
2025-06-18,"T400",590,558,31,1,55.1666666666667,0.9458,0.9691,0.0309,-0.0558,0.9392,-0.0937,0.9106,"2025-06"
2025-06-18,"T401",835,781,47,7,57.0333333333333,0.9353,0.9746,0.0254,-0.0669,0.9498,-0.1046,0.9007,"2025-06"
2025-06-18,"T402",936,900,31,5,37.1166666666667,0.9615,0.749,0.251,-0.0392,0.561,-0.2759,0.7589,"2025-06"
2025-06-18,"T408",684,606,77,1,33.5,0.886,0.9497,0.0503,-0.1211,0.9019,-0.1762,0.8385,"2025-06"
2025-06-18,"T409",702,666,33,3,17.85,0.9487,0.9676,0.0324,-0.0526,0.9362,-0.0902,0.9137,"2025-06"
2025-06-18,"T410",650,481,135,34,38.6333333333333,0.74,0.8322,0.1678,-0.3011,0.6925,-0.4716,0.624,"2025-06"
2025-06-18,"T411",233,233,0,0,19.9666666666667,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-18,"T412",674,660,8,6,24.5833333333333,0.9792,0.9903,0.0097,-0.021,0.9807,-0.0478,0.9533,"2025-06"
2025-06-18,"T413",551,536,8,7,23.1,0.9728,0.9761,0.0239,-0.0276,0.9528,-0.0589,0.9428,"2025-06"
2025-06-18,"T414",579,537,29,13,27.2333333333333,0.9275,0.6899,0.3101,-0.0753,0.4759,-0.4163,0.6595,"2025-06"
2025-06-18,"T415",276,239,22,15,23.45,0.8659,0.7536,0.2464,-0.1439,0.5679,-0.3901,0.677,"2025-06"
2025-06-18,"T416",369,346,20,3,19.8666666666667,0.9377,0.9367,0.0633,-0.0644,0.8774,-0.1167,0.8899,"2025-06"
2025-06-18,"T417",823,786,29,8,42.0666666666667,0.955,0.9683,0.0317,-0.046,0.9376,-0.0825,0.9208,"2025-06"
2025-06-18,"T418",495,449,44,2,28.6333333333333,0.9071,0.9787,0.0213,-0.0975,0.9578,-0.1388,0.8704,"2025-06"
2025-06-18,"T419",446,385,51,10,31.1166666666667,0.8632,0.8606,0.1394,-0.1471,0.7407,-0.2659,0.7665,"2025-06"
2025-06-18,"T451",771,649,104,18,95.8833333333333,0.8418,0.9087,0.0913,-0.1723,0.8257,-0.2574,0.7731,"2025-06"
2025-06-18,"T453",822,695,113,14,36.95,0.8455,0.925,0.075,-0.1678,0.8556,-0.2424,0.7847,"2025-06"
2025-06-18,"T454",218,212,2,4,10.7333333333333,0.9725,0.9296,0.0704,-0.0279,0.8642,-0.0783,0.9247,"2025-06"
2025-06-18,"T455",457,431,14,12,24.05,0.9431,0.9553,0.0447,-0.0586,0.9127,-0.102,0.903,"2025-06"
2025-06-18,"T456",168,157,4,7,14.8,0.9345,0.953,0.047,-0.0677,0.9083,-0.1134,0.8928,"2025-06"
2025-06-18,"T457",532,478,45,9,40.4333333333333,0.8985,0.9295,0.0705,-0.107,0.864,-0.1698,0.8438,"2025-06"
2025-06-18,"T458",694,642,51,1,41.7,0.9251,0.9716,0.0284,-0.0779,0.944,-0.1183,0.8884,"2025-06"
2025-06-18,"T459",526,475,49,2,36.0166666666667,0.903,0.9585,0.0415,-0.102,0.9186,-0.1504,0.8604,"2025-06"
2025-06-18,"T460",975,809,161,5,69.5666666666667,0.8297,0.9296,0.0704,-0.1866,0.8641,-0.2615,0.7699,"2025-06"
2025-06-18,"T461",498,474,18,6,22.7333333333333,0.9518,0.9524,0.0476,-0.0494,0.9071,-0.0924,0.9117,"2025-06"
2025-06-18,"T462",667,622,37,8,43.7,0.9325,0,8.8495,-0.0698,0,NA,0,"2025-06"
2025-06-18,"T463",650,608,32,10,34.3833333333333,0.9354,0.9234,0.0766,-0.0668,0.8526,-0.1264,0.8813,"2025-06"
2025-06-18,"T464",347,300,40,7,94.6333333333333,0.8646,0.9058,0.0942,-0.1455,0.8205,-0.2285,0.7957,"2025-06"
2025-06-18,"T465",249,208,30,11,38.05,0.8353,0.901,0.099,-0.1799,0.8117,-0.2712,0.7625,"2025-06"
2025-06-18,"T504",169,156,11,2,43.1333333333333,0.9231,0.9892,0.0108,-0.08,0.9786,-0.1164,0.8901,"2025-06"
2025-06-18,"T505",398,370,26,2,44.3666666666667,0.9296,0.968,0.032,-0.0729,0.937,-0.1136,0.8926,"2025-06"
2025-06-18,"T507",266,252,14,0,42.6666666666667,0.9474,0.988,0.012,-0.0541,0.9761,-0.0864,0.9172,"2025-06"
2025-06-18,"T509",256,222,33,1,70.05,0.8672,0.9291,0.0709,-0.1425,0.8632,-0.2109,0.8099,"2025-06"
2025-06-18,"T511",714,641,70,3,62.0833333333333,0.8978,0.902,0.098,-0.1079,0.8136,-0.1875,0.829,"2025-06"
2025-06-18,"T542",268,268,0,0,12.05,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-18,"T543",482,425,33,24,40.4166666666667,0.8817,0.2168,0.7832,-0.1259,0.047,-1.9471,0.1427,"2025-06"
2025-06-18,"T544",267,250,11,6,24.7333333333333,0.9363,0.9429,0.0571,-0.0658,0.889,-0.1152,0.8912,"2025-06"
2025-06-18,"T559",207,179,22,6,21.4333333333333,0.8647,0.9287,0.0713,-0.1453,0.8624,-0.2142,0.8072,"2025-06"
2025-06-18,"T560",551,513,31,7,17.9666666666667,0.931,0.9445,0.0555,-0.0715,0.892,-0.121,0.886,"2025-06"
2025-06-18,"T561",511,497,12,2,27.2,0.9726,0.9971,0.0029,-0.0278,0.9942,-0.0543,0.9471,"2025-06"
2025-06-18,"T562",179,155,23,1,18.0666666666667,0.8659,0.8472,0.1528,-0.144,0.7178,-0.2749,0.7596,"2025-06"
2025-06-18,"T563",319,236,70,13,33.4333333333333,0.7398,0.8866,0.1134,-0.3014,0.786,-0.4222,0.6556,"2025-06"
2025-06-18,"T564",194,177,14,3,18.2333333333333,0.9124,0.4242,0.5758,-0.0917,0.18,-1.1132,0.3285,"2025-06"
2025-06-18,"T565",564,506,27,31,32.7333333333333,0.8972,0,1.5407,-0.1085,0,NA,0,"2025-06"
2025-06-18,"T566",584,568,15,1,29.4666666666667,0.9726,0.9842,0.0158,-0.0278,0.9687,-0.0571,0.9445,"2025-06"
2025-06-18,"T567",386,367,18,1,23.2333333333333,0.9508,0.9846,0.0154,-0.0505,0.9694,-0.083,0.9204,"2025-06"
2025-06-18,"T568",308,285,12,11,37.9,0.9253,0.0179,0.9821,-0.0776,3e-04,-2.8719,0.0566,"2025-06"
2025-06-18,"T585",495,470,19,6,45.2333333333333,0.9495,0.6738,0.3262,-0.0518,0.4541,-0.4197,0.6572,"2025-06"
2025-06-18,"T586",543,521,21,1,36.2166666666667,0.9595,0.9833,0.0167,-0.0414,0.9669,-0.073,0.9296,"2025-06"
2025-06-18,"T587",379,370,3,6,19.2333333333333,0.9763,0.955,0.045,-0.024,0.9121,-0.0621,0.9398,"2025-06"
2025-06-18,"T588",458,414,34,10,25.9333333333333,0.9039,0.9167,0.0833,-0.101,0.8404,-0.1702,0.8435,"2025-06"
2025-06-18,"T589",538,522,12,4,29.6166666666667,0.9703,0.7553,0.2447,-0.0302,0.5704,-0.2559,0.7742,"2025-06"
2025-06-18,"T772",615,501,102,12,62.4,0.8146,0.9057,0.0943,-0.205,0.8203,-0.2973,0.7428,"2025-06"
2025-06-18,"T801",563,546,11,6,27.8,0.9698,0.8651,0.1349,-0.0307,0.7484,-0.1271,0.8806,"2025-06"
2025-06-18,"T802",869,805,33,31,54,0.9264,0.8777,0.1223,-0.0765,0.7704,-0.1695,0.8441,"2025-06"
2025-06-18,"T803",607,580,17,10,58.9166666666667,0.9555,0.9713,0.0287,-0.0455,0.9434,-0.0809,0.9223,"2025-06"
2025-06-18,"T804",272,223,34,15,47.8166666666667,0.8199,0.8439,0.1561,-0.1986,0.7121,-0.341,0.7111,"2025-06"
2025-06-18,"T805",490,456,29,5,25.4333333333333,0.9306,0.9516,0.0484,-0.0719,0.9056,-0.1188,0.888,"2025-06"
2025-06-18,"T807",1008,883,114,11,41.9333333333333,0.876,0.9231,0.0769,-0.1324,0.8521,-0.2026,0.8166,"2025-06"
2025-06-18,"T808",223,213,10,0,11.05,0.9552,0.9911,0.0089,-0.0459,0.9823,-0.0765,0.9264,"2025-06"
2025-06-18,"T809",484,430,49,5,33.25,0.8884,0.9623,0.0377,-0.1183,0.926,-0.1681,0.8453,"2025-06"
2025-06-18,"T810",409,328,75,6,17.9,0.802,0.9072,0.0928,-0.2207,0.8229,-0.3141,0.7304,"2025-06"
2025-06-18,"T811",492,464,24,4,28.9166666666667,0.9431,0.9538,0.0462,-0.0586,0.9098,-0.1025,0.9026,"2025-06"
2025-06-18,"T812",370,335,33,2,23.8166666666667,0.9054,0.9178,0.0822,-0.0994,0.8424,-0.1677,0.8456,"2025-06"
2025-06-18,"T813",545,500,34,11,20.1333333333333,0.9174,0.9534,0.0466,-0.0862,0.9091,-0.1348,0.8739,"2025-06"
2025-06-18,"T814",254,243,10,1,16.4833333333333,0.9567,0.99,0.01,-0.0443,0.98,-0.0745,0.9282,"2025-06"
2025-06-18,"T815",954,862,44,48,35.6833333333333,0.9036,0.8345,0.1655,-0.1014,0.6965,-0.2387,0.7877,"2025-06"
2025-06-18,"T816",388,354,27,7,19.9,0.9124,0.9203,0.0797,-0.0917,0.8469,-0.157,0.8547,"2025-06"
2025-06-18,"T817",438,400,35,3,32.4833333333333,0.9132,0.9244,0.0756,-0.0908,0.8545,-0.1537,0.8575,"2025-06"
2025-06-18,"T818",599,533,55,11,29.3666666666667,0.8898,0.9298,0.0702,-0.1167,0.8646,-0.181,0.8344,"2025-06"
2025-06-18,"T819",212,167,29,16,34.1666666666667,0.7877,0,6.1802,-0.2386,0,NA,0,"2025-06"
2025-06-18,"T820",127,81,31,15,20.95,0.6378,0.3756,0.6244,-0.4497,0.1411,-1.6924,0.1841,"2025-06"
2025-06-18,"T821",390,333,50,7,41.35,0.8538,0.8049,0.1951,-0.158,0.6478,-0.3371,0.7138,"2025-06"
2025-06-18,"T852",1267,1162,86,19,41.35,0.9171,0.9577,0.0423,-0.0865,0.9172,-0.1331,0.8754,"2025-06"
2025-06-19,"T100",276,268,2,6,19.35,0.971,0.9659,0.0341,-0.0294,0.933,-0.0642,0.9378,"2025-06"
2025-06-19,"T101",537,516,18,3,29.6166666666667,0.9609,0.7405,0.2595,-0.0399,0.5484,-0.29,0.7483,"2025-06"
2025-06-19,"T102",872,829,36,7,59.3833333333333,0.9507,0.9746,0.0254,-0.0506,0.9498,-0.0858,0.9178,"2025-06"
2025-06-19,"T103",657,624,33,0,25.6833333333333,0.9498,0.9889,0.0111,-0.0515,0.9778,-0.083,0.9204,"2025-06"
2025-06-19,"T104",113,105,0,8,9.11666666666667,0.9292,0.9315,0.0685,-0.0734,0.8677,-0.1298,0.8783,"2025-06"
2025-06-19,"T105",471,455,14,2,59.7333333333333,0.966,0.9858,0.0142,-0.0346,0.9718,-0.0645,0.9375,"2025-06"
2025-06-19,"T106",388,379,7,2,20.3166666666667,0.9768,0.9893,0.0107,-0.0235,0.9787,-0.0508,0.9505,"2025-06"
2025-06-19,"T107",267,263,0,4,13.0166666666667,0.985,0.9669,0.0331,-0.0151,0.9349,-0.0472,0.9539,"2025-06"
2025-06-19,"T108",685,625,55,5,32.8166666666667,0.9124,0.9304,0.0696,-0.0917,0.8656,-0.1514,0.8595,"2025-06"
2025-06-19,"T109",584,509,66,9,32.5333333333333,0.8716,0.8979,0.1021,-0.1375,0.8063,-0.2248,0.7987,"2025-06"
2025-06-19,"T110",419,392,26,1,22.2666666666667,0.9356,0.9775,0.0225,-0.0666,0.9556,-0.1038,0.9014,"2025-06"
2025-06-19,"T111",382,361,20,1,18.6,0.945,0.671,0.329,-0.0565,0.4503,-0.4305,0.6502,"2025-06"
2025-06-19,"T112",217,217,0,0,9.43333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-06"
2025-06-19,"T113",216,209,7,0,10.4333333333333,0.9676,0.9962,0.0038,-0.0329,0.9924,-0.0604,0.9414,"2025-06"
2025-06-19,"T114",335,307,26,2,57.8166666666667,0.9164,0.9399,0.0601,-0.0873,0.8834,-0.1416,0.868,"2025-06"
2025-06-19,"T115",640,591,47,2,31.5666666666667,0.9234,0.9713,0.0287,-0.0797,0.9433,-0.1202,0.8867,"2025-06"
2025-06-19,"T117",350,349,1,0,13.8166666666667,0.9971,0.9999,1e-04,-0.0029,0.9998,-0.0251,0.9752,"2025-06"
2025-06-19,"T118",299,296,2,1,13.25,0.99,0.9955,0.0045,-0.0101,0.9911,-0.0344,0.9662,"2025-06"
2025-06-19,"T119",374,332,33,9,25.8,0.8877,0.8031,0.1969,-0.1191,0.6449,-0.2943,0.7451,"2025-06"
2025-06-19,"T121",206,200,2,4,16.0333333333333,0.9709,0.9669,0.0331,-0.0296,0.9348,-0.0637,0.9383,"2025-06"
2025-06-19,"T152",932,834,83,15,69.5833333333333,0.8948,0.9518,0.0482,-0.1111,0.906,-0.1641,0.8487,"2025-06"
2025-06-19,"T154",480,434,38,8,64.8666666666667,0.9042,0.9558,0.0442,-0.1007,0.9136,-0.1504,0.8604,"2025-06"
2025-06-19,"T180",611,590,17,4,34.1,0.9656,0.9809,0.0191,-0.035,0.9622,-0.0662,0.9359,"2025-06"
2025-06-19,"T305",948,876,63,9,68.1833333333333,0.9241,0.9084,0.0916,-0.079,0.8253,-0.1501,0.8606,"2025-06"
2025-06-19,"T352",924,751,164,9,80.65,0.8128,0.9014,0.0986,-0.2073,0.8125,-0.3028,0.7387,"2025-06"
2025-06-19,"T400",592,561,31,0,55.1666666666667,0.9476,0.9709,0.0291,-0.0538,0.9426,-0.0906,0.9134,"2025-06"
2025-06-19,"T401",383,350,28,5,57.0333333333333,0.9138,0.9811,0.0189,-0.0901,0.9625,-0.1296,0.8784,"2025-06"
2025-06-19,"T402",949,914,32,3,37.1166666666667,0.9631,0.9781,0.0219,-0.0376,0.9567,-0.0699,0.9325,"2025-06"
2025-06-19,"T408",867,762,104,1,33.5,0.8789,0.9472,0.0528,-0.1291,0.8972,-0.1867,0.8297,"2025-06"
2025-06-19,"T409",740,713,27,0,17.85,0.9635,0.9835,0.0165,-0.0372,0.9673,-0.0681,0.9342,"2025-06"
2025-06-19,"T410",610,473,127,10,38.6333333333333,0.7754,0.8787,0.1213,-0.2544,0.7721,-0.3742,0.6878,"2025-06"
2025-06-19,"T411",409,401,0,8,19.9666666666667,0.9804,0.9687,0.0313,-0.0198,0.9384,-0.0521,0.9492,"2025-06"
2025-06-19,"T412",743,721,7,15,24.5833333333333,0.9704,0.9738,0.0262,-0.0301,0.9484,-0.0627,0.9392,"2025-06"
2025-06-19,"T413",429,421,2,6,23.1,0.9814,0.9673,0.0327,-0.0188,0.9357,-0.0515,0.9498,"2025-06"
2025-06-19,"T414",578,545,25,8,27.2333333333333,0.9429,0.7878,0.2122,-0.0588,0.6206,-0.244,0.7835,"2025-06"
2025-06-19,"T415",249,213,19,17,23.45,0.8554,0.8691,0.1309,-0.1562,0.7553,-0.2686,0.7644,"2025-06"
2025-06-19,"T416",253,237,13,3,19.8666666666667,0.9368,0.7782,0.2218,-0.0653,0.6055,-0.264,0.768,"2025-06"
2025-06-19,"T417",796,777,13,6,42.6333333333333,0.9761,0.974,0.026,-0.0242,0.9486,-0.0553,0.9462,"2025-06"
2025-06-19,"T418",499,450,46,3,28.6333333333333,0.9018,0.7846,0.2154,-0.1034,0.6156,-0.2998,0.741,"2025-06"
2025-06-19,"T419",468,397,60,11,31.1166666666667,0.8483,0.8787,0.1213,-0.1645,0.7721,-0.2703,0.7632,"2025-06"
2025-06-19,"T451",865,715,137,13,95.8833333333333,0.8266,0.9082,0.0918,-0.1904,0.8247,-0.2784,0.757,"2025-06"
2025-06-19,"T453",737,610,112,15,36.95,0.8277,0.9087,0.0913,-0.1891,0.8257,-0.2768,0.7582,"2025-06"
2025-06-19,"T454",148,142,2,4,10.7333333333333,0.9595,0.9452,0.0548,-0.0414,0.8933,-0.0858,0.9178,"2025-06"
2025-06-19,"T455",446,429,13,4,24.05,0.9619,0.5517,0.4483,-0.0389,0.3043,-0.679,0.5071,"2025-06"
2025-06-19,"T456",170,163,2,5,14.8,0.9588,0.9508,0.0492,-0.042,0.9039,-0.0841,0.9193,"2025-06"
2025-06-19,"T457",425,385,32,8,40.4333333333333,0.9059,0.9319,0.0681,-0.0988,0.8684,-0.1589,0.8531,"2025-06"
2025-06-19,"T458",739,684,53,2,41.7,0.9256,0.9727,0.0273,-0.0773,0.9462,-0.1175,0.8891,"2025-06"
2025-06-19,"T459",509,462,46,1,36.0166666666667,0.9077,0.9552,0.0448,-0.0969,0.9124,-0.1461,0.8641,"2025-06"
