"month","route_id","stop_name","on time","early","late"
"2025-10","T509","CENDERAWASIH P9A",4,0,0
"2025-10","T509","D'MUTIARA RESIDENCE",5,0,0
"2025-10","T509","DATARAN PAHLAWAN",3,0,0
"2025-10","T509","HENTIAN WISMA PUTRA",5,0,0
"2025-10","T509","JAMBATAN SERI WAWASAN P2",3,0,0
"2025-10","T509","KOMERSIAL PRESINT 16",5,0,0
"2025-10","T509","KOMPLEKS KERAJAAN PARCEL D",5,0,0
"2025-10","T509","KOMPLEKS KPDNHEP",4,1,0
"2025-10","T509","KOMPLEKS PARCEL E (BARAT)",5,0,0
"2025-10","T509","KOMPLEKS PARCEL E (UTARA)",5,0,0
"2025-10","T509","KOMPLEKS TAMAN WARISAN",0,10,0
"2025-10","T509","MACC",4,0,0
"2025-10","T509","MACC (OPP)",5,0,0
"2025-10","T509","MENARA KPDN",4,1,0
"2025-10","T509","MONUMEN MILENIUM (SELATAN)",5,0,0
"2025-10","T509","PANGSAPURI PUTRA HARMONI P9",6,0,0
"2025-10","T509","PERUMAHAN P9 FASA 10",3,0,0
"2025-10","T509","PERUMAHAN P9 FASA 11",6,0,0
"2025-10","T509","PERUMAHAN P9 FASA 7",9,0,0
"2025-10","T509","PERUMAHAN P9 FASA 8 (SELATAN)",10,0,0
"2025-10","T509","PERUMAHAN P9 FASA 8 (UTARA)",10,0,0
"2025-10","T509","PPAM SADERI",5,0,0
"2025-10","T509","PRESINT 16E RESIDENCE",2,2,0
"2025-10","T509","PRESINT 2 (SELATAN)",6,0,0
"2025-10","T509","SK PUTRAJAYA PRESINT 16 (2)",5,0,0
"2025-10","T509","SK PUTRAJAYA PRESINT 18",4,1,0
"2025-10","T509","SK PUTRAJAYA PRESINT 18 (OPP)",3,2,0
"2025-10","T509","SK PUTRAJAYA PRESINT 9 (2)",3,1,0
"2025-10","T509","SUASANA PjH",1,3,0
"2025-10","T509","SURAU AR-RAHMAN PRESINT 16 (OPP)",5,0,0
"2025-10","T509","WISMA PUTRA 2 (SELATAN)",5,0,0
"2025-10","T509","WISMA PUTRA 2 (UTARA)",1,4,0
"2025-10","T510","(M1) AURA RESIDENCE P8 (BARAT)",2,0,0
"2025-10","T510","APARTMENT PRESINT 8 FASA 4C",2,0,0
"2025-10","T510","AURA RESIDENCE",0,2,0
"2025-10","T510","CENDERAWASIH P9A",2,0,0
"2025-10","T510","DEWAN SERBAGUNA PRESINT 8",2,0,0
"2025-10","T510","KELAB TASIK PUTRAJAYA",1,0,0
"2025-10","T510","KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 8",2,0,0
"2025-10","T510","KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 9",2,0,0
"2025-10","T510","MACC (OPP)",0,0,2
"2025-10","T510","MEDAN SELERA PRESINT 9",2,0,0
"2025-10","T510","PERUMAHAN PENJAWAT AWAM P8 8R2 (BARAT)",1,1,0
"2025-10","T510","SK PUTRAJAYA P9 (1) (TIMUR)",0,2,0
"2025-10","T510","SK PUTRAJAYA PRESINT 8 (2) (BARAT)",2,0,0
"2025-10","T510","SK PUTRAJAYA PRESINT 9 (2)",2,0,0
"2025-10","T510","TAMARA RESIDENCE PRESINT 8",2,0,0
"2025-10","T510","TASKA PRESINT P8E",2,0,0
"2025-10","T511","(M1) HERIOT-WATT UNIVERSITY",6,0,0
"2025-10","T511","APARTMENT PUTRA HARMONI (SELATAN)",9,0,0
"2025-10","T511","CENDERAWASIH P9A",5,0,0
"2025-10","T511","DATARAN GEMILANG",10,0,0
"2025-10","T511","GALERIA PJH",14,0,1
"2025-10","T511","ISTANA KEHAKIMAN (SELATAN)",10,0,0
"2025-10","T511","ISTANA KEHAKIMAN (UTARA)",10,0,0
"2025-10","T511","JABATAN PENDAFTARAN NEGARA",6,0,0
"2025-10","T511","KEMENTERIAN BELIA & SUKAN",10,0,0
"2025-10","T511","KEMENTERIAN KEWANGAN",10,0,0
"2025-10","T511","KEMENTERIAN PEMBANGUNAN LUAR BANDAR",9,1,0
"2025-10","T511","KEMENTERIAN PEMBANGUNAN LUAR BANDAR (OPP)",0,8,0
"2025-10","T511","KEMENTERIAN PERTANIAN",7,0,0
"2025-10","T511","KEMENTERIAN WANITA & MASYARAKAT",7,0,1
"2025-10","T511","LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN)",10,0,0
"2025-10","T511","LEMBAGA PEMBIAYAAN PERUMAHAN (UTARA)",6,0,1
"2025-10","T511","MACC",1,6,0
"2025-10","T511","MACC (OPP)",10,0,0
"2025-10","T511","MENARA PERKESO",7,0,0
"2025-10","T511","MENARA PERKESO (BARAT)",7,0,0
"2025-10","T511","MENARA PJH",4,7,0
"2025-10","T511","MENARA USAHAWAN",10,0,0
"2025-10","T511","MOTOCROSS CIRCUIT",7,0,0
"2025-10","T511","MOTOCROSS CIRCUIT (TIMUR)",8,0,0
"2025-10","T511","PANGSAPURI PUTRA HARMONI P9",9,0,0
"2025-10","T511","PERBADANAN PUTRAJAYA (SELATAN)",6,0,0
"2025-10","T511","PERBADANAN PUTRAJAYA (UTARA)",4,0,0
"2025-10","T511","PERBENDAHARAAN 2 (SELATAN)",10,0,0
"2025-10","T511","PERBENDAHARAAN 2 (UTARA)",3,0,0
"2025-10","T511","PERUMAHAN P9 FASA 10",5,0,0
"2025-10","T511","PERUMAHAN P9 FASA 11",8,2,0
"2025-10","T511","PERUMAHAN P9 FASA 7",16,2,0
"2025-10","T511","PERUMAHAN P9 FASA 8 (SELATAN)",15,0,0
"2025-10","T511","PERUMAHAN P9 FASA 8 (UTARA)",14,0,0
"2025-10","T511","PRESINT 5 (BARAT)",3,10,0
"2025-10","T511","SK PUTRAJAYA PRESINT 9 (2)",4,1,0
"2025-10","T512","(M1) APARTMENT PRESINT 11B",1,0,0
"2025-10","T512","(M1) PRIMA PRESINT 11",1,0,0
"2025-10","T512","APARTMENT PUTRA HARMONI (SELATAN)",1,0,0
"2025-10","T512","BALAI POLIS PRESINT 11 (OPP)",1,0,0
"2025-10","T512","KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 11 (BARAT)",1,0,0
"2025-10","T512","KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 11 (OPP)",1,0,0
"2025-10","T512","KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 9 (OPP)",1,0,0
"2025-10","T512","PANGSAPURI PUTRA DAMAI",1,0,0
"2025-10","T512","PERUMAHAN P11/1",0,1,0
"2025-10","T512","PERUMAHAN P9 FASA 5&6 (TIMUR)",1,0,0
"2025-10","T512","PERUMAHAN PRESINT 11 (ZON 6B)",1,0,0
"2025-10","T512","PERUMAHAN PRESINT 11A (BARAT)",1,0,0
"2025-10","T512","PERUMAHAN PRESINT 11C (BARAT)",1,0,0
"2025-10","T512","PERUMAHAN PRESINT 11H",1,0,0
"2025-10","T512","PERUMAHAN PRESINT 11K",1,0,0
"2025-10","T512","PUSAT INTEGRASI GENIUS (OPP)",0,1,0
"2025-10","T512","PUSAT PERNIAGAAN PRESINT 9E",1,0,0
"2025-10","T512","SAUJANA ASTER CONDOMINIUM",1,0,0
"2025-10","T512","SRA PRESINT 9 (OPP)",1,0,0
"2025-10","T512","TASIK PRESINT 11",1,0,0
"2025-10","T542","(M1) PERUMAHAN BPP 4 (OPP)",20,1,0
"2025-10","T542","KOMERSIAL PUTRA WALK",21,0,0
"2025-10","T542","PANGSAPURI PUTRA BLOK D",18,0,0
"2025-10","T542","PANGSAPURI PUTRA IMPIAN",17,0,0
"2025-10","T542","PANGSAPURI SURIA PERMAI",21,0,0
"2025-10","T542","PASAR BORONG SELANGOR",19,0,0
"2025-10","T542","PUSAT BANDAR PUTRA PERMAI (SELATAN)",19,0,0
"2025-10","T542","PUSAT BANDAR PUTRA PERMAI (UTARA)",20,0,0
"2025-10","T542","RUSELIA APARTMENT",21,0,0
"2025-10","T542","VISTA PINGGIRAN APARTMENT",21,0,0
"2025-10","T543","(M1) TAMAN PUNCAK JALIL",9,0,0
"2025-10","T543","AEON MALL TAMAN EQUINE",16,0,2
"2025-10","T543","APARTMENT LESTARI PERDANA 7",16,1,0
"2025-10","T543","EMERALD HEIGHT PUJ 9 (OPP)",0,0,4
"2025-10","T543","KINRARA UPTOWN LP 7",18,0,0
"2025-10","T543","KOMERSIAL LP 2A",18,0,0
"2025-10","T543","KOMERSIAL LP 3",8,1,0
"2025-10","T543","KOMERSIAL PUJ 3 (BARAT)",10,0,0
"2025-10","T543","KOMERSIAL PUJ 3 (UTARA)",11,0,0
"2025-10","T543","KOMERSIAL PUTRA PERMAI 1A",18,0,0
"2025-10","T543","LESTARI MANSIONS LP 6",9,1,0
"2025-10","T543","LESTARI PERDANA 5",8,0,0
"2025-10","T543","LESTARI PERDANA 8",18,0,0
"2025-10","T543","PANGSAPURI CASA RIANA",17,0,0
"2025-10","T543","PANGSAPURI MAYANG",4,0,0
"2025-10","T543","PANGSAPURI SRI INDAH BLOK 11",18,0,0
"2025-10","T543","PERUMAHAN LP 2",6,0,0
"2025-10","T543","PERUMAHAN PUJ 2",6,13,0
"2025-10","T543","PERUMAHAN PUJ 5",17,0,0
"2025-10","T543","PERUMAHAN PUJ 6 (BARAT)",17,0,0
"2025-10","T543","PERUMAHAN PUJ 6 (TIMUR)",15,0,2
"2025-10","T543","PERUMAHAN PUJ 7/2 (OPP)",13,3,0
"2025-10","T543","PERUMAHAN PUJ 9/1",3,0,0
"2025-10","T543","PUSAT BANDAR PUTRA PERMAI",6,0,0
"2025-10","T543","SJKC BUKIT SERDANG",10,0,0
"2025-10","T543","SMK BANDAR PUNCAK JALIL (OPP)",1,0,9
"2025-10","T543","SURAU NURUL IMAN PUJ 9",3,0,0
"2025-10","T543","TAMAN PUNCAK JALIL PUJ 5",17,0,0
"2025-10","T543","VILLA PERDANA",7,1,0
"2025-10","T544","(M1) PANGSAPURI SERI ANGSANA",21,0,0
"2025-10","T544","MRT PUTRA PERMAI PINTU B",17,2,0
"2025-10","T544","PARAGON 202",21,0,0
"2025-10","T544","PARAGON 3 CONDO",21,0,0
"2025-10","T544","PERUMAHAN LEP 1/11",16,0,0
"2025-10","T544","PERUMAHAN LEP 1/4",21,0,0
"2025-10","T544","PERUMAHAN LEP 3",13,4,0
"2025-10","T544","PERUMAHAN LEP 4/15",20,0,0
"2025-10","T544","PUSAT BANDAR PUTRA PERMAI (OPP)",14,0,10
"2025-10","T544","SURAU AL-MUSTAQIM LEP 7",19,1,0
"2025-10","T544","SURAU SABAS LEP 4",19,1,0
"2025-10","T544","TAMAN KOTA PERDANA (BARAT)",22,0,0
"2025-10","T544","TAMAN KOTA PERDANA (TIMUR)",23,0,0
"2025-10","T544","TAMAN KOTA PERDANA (UTARA)",23,0,0
"2025-10","T544","TAMAN KOTA PERDANA 3",22,0,0
"2025-10","T544","TAMAN KOTA PERDANA 3 (OPP)",18,0,0
"2025-10","T544","TAMAN LEP 5 (SELATAN)",16,4,0
"2025-10","T544","TAMAN LEP 7",21,0,0
"2025-10","T545","(M1) PANGSAPURI SERI PELANGI",2,0,0
"2025-10","T545","(M2) MASJID PUCHONG PERDANA (OPP)",2,0,0
"2025-10","T545","(M3) TERMINAL PUCHONG UTAMA",2,0,0
"2025-10","T545","BANDAR BUKIT PUCHONG BP1",0,0,1
"2025-10","T545","FLAT PUCHONG INDAH",1,1,0
"2025-10","T545","LAKEHAVEN HOMES",2,0,0
"2025-10","T545","LAKEVIEW HOMES",2,0,0
"2025-10","T545","LRT PUCHONG PERDANA",2,0,0
"2025-10","T545","PERUMAHAN TASIK PRIMA 3",2,0,0
"2025-10","T545","PUCHONG UTAMA 1 (PRESINT10)",1,0,1
"2025-10","T545","PUCHONG UTAMA COURT 2",2,0,0
"2025-10","T545","SK PUCHONG UTAMA 1",2,0,0
"2025-10","T545","TAMAN PUCHONG UTAMA 10 (BARAT)",2,0,0
"2025-10","T545","TAMAN PUCHONG UTAMA 12",2,0,0
"2025-10","T545","TAMAN PUCHONG UTAMA COURT 2",2,0,0
"2025-10","T545","VISTA MILLENNIUM",2,0,0
"2025-10","T559","(M1) TERMINAL BERSEPADU SELATAN (TBS)",12,8,0
"2025-10","T559","CENTRAL RESIDENCES",18,0,0
"2025-10","T559","KG. MALAYSIA RAYA",17,0,0
"2025-10","T559","KG. MALAYSIA TAMBAHAN",17,0,0
"2025-10","T559","KOMERSIAL TAMAN SALAK SELATAN",3,15,0
"2025-10","T559","MRT/LRT SUNGAI BESI",19,0,1
"2025-10","T559","PANGSAPURI PERMAI",13,6,0
"2025-10","T559","PUSAT INDUSTRI CAPITAL",18,0,2
"2025-10","T559","TAMAN CASTLEFIELD",20,0,0
"2025-10","T559","TAMAN CASTLEFIELD  (SELATAN)",18,0,1
"2025-10","T559","TAMAN CASTLEFIELD  (UTARA)",18,0,1
"2025-10","T560","(M1) S.K DESA TASIK",31,0,0
"2025-10","T560","APARTMENT DESA TASIK FASA 1A",31,0,0
"2025-10","T560","BOMBA SG. BESI",29,0,0
"2025-10","T560","FLAT DESA TASIK FASA 6A (BLOK 2)",31,0,0
"2025-10","T560","KOMERSIAL BANDAR TASIK SELATAN",5,26,0
"2025-10","T560","KOMERSIAL DESA TASIK (SELATAN)",30,0,0
"2025-10","T560","KOMERSIAL DESA TASIK (UTARA)",31,0,0
"2025-10","T560","PERUMAHAN PDRM DESA TASIK (PINTU 1)",30,0,0
"2025-10","T560","PERUMAHAN PDRM DESA TASIK (PINTU 2)",30,0,0
"2025-10","T560","PERUMAHAN TASIK SELATAN 16",30,0,0
"2025-10","T560","PERUMAHAN TASIK SELATAN 29",30,1,0
"2025-10","T560","S.R.A AL-SYAKIRIN (OPP)",27,1,3
"2025-10","T560","TASIK HEIGHTS APARTMENT (OPP)",31,0,0
"2025-10","T561","(M1) LAMAN SERDANG",22,0,0
"2025-10","T561","32 AVENUE BUKIT SERDANG",23,1,0
"2025-10","T561","APARTMENT VISTA SERDANG",22,0,0
"2025-10","T561","APARTMENT VISTA SERDANG (OPP)",22,1,0
"2025-10","T561","FLAT BUKIT SERDANG",22,0,0
"2025-10","T561","KOMERSIAL BS 10",22,0,0
"2025-10","T561","MEGARIA APARTMENT",23,1,0
"2025-10","T561","PANGSAPURI ORKID (OPP)",23,0,0
"2025-10","T561","PERINDUSTRIAN BUKIT SERDANG (BARAT)",20,3,0
"2025-10","T561","PERINDUSTRIAN BUKIT SERDANG (TIMUR)",21,0,0
"2025-10","T561","PERINDUSTRIAN SERDANG RAYA 7",23,0,1
"2025-10","T561","PERUMAHAN BS 10",20,2,0
"2025-10","T561","PERUMAHAN BS 11",23,0,0
"2025-10","T561","PERUMAHAN BS 9",23,0,0
"2025-10","T561","PERUMAHAN BUKIT SERDANG 10",22,0,0
"2025-10","T561","PUSAT HEMODIALISIS SERDANG RAYA",20,2,3
"2025-10","T561","SR COURT APARTMENT",21,1,0
"2025-10","T561","THE SANDERSON",22,0,0
"2025-10","T561","VILLA PARK CONDOMINIUM",22,0,0
"2025-10","T562","(M1) EAST LAKE RESIDENCE",13,0,0
"2025-10","T562","BANGUNAN HUP WING",11,0,1
"2025-10","T562","FORTUNE PARK",13,0,0
"2025-10","T562","KOMERSIAL SERDANG PERDANA 2",14,0,0
"2025-10","T562","KOMERSIAL SERDANG RAYA 8 (OPP)",3,11,0
"2025-10","T562","ONE SOUTH CONDO",14,0,0
"2025-10","T562","PANGSAPURI SERDANG PERDANA 5",14,0,0
"2025-10","T562","SOUTH CITY PLAZA",14,0,0
"2025-10","T562","SOUTH CITY PLAZA (SELATAN)",5,9,0
"2025-10","T563","(M1) ENDAH PARADE (SELATAN)",9,0,0
"2025-10","T563","ARENA GREEN APARTMENT",9,0,0
"2025-10","T563","ASTRO",6,2,0
"2025-10","T563","KOMERSIAL SERDANG RAYA 8",3,6,0
"2025-10","T563","KOMERSIAL SERDANG RAYA 8 (OPP)",3,3,0
"2025-10","T563","KOMPLEKS SUKAN NEGARA BUKIT JALIL",7,0,0
"2025-10","T563","LRT BUKIT JALIL (OPP)",8,1,0
"2025-10","T563","LRT SRI PETALING",0,9,0
"2025-10","T563","PUSAT PENGURUSAN PENGANGKUTAN (ITIS)",6,3,0
"2025-10","T563","SEKOLAH SUKAN BUKIT JALIL",7,0,0
"2025-10","T563","STADIUM BUKIT JALIL",8,0,0
"2025-10","T563","TECHNOLOGY PARK MALAYSIA",4,5,0
"2025-10","T564","(M1) RUMAH SEJAHTERA SERI KEMBANGAN",9,4,0
"2025-10","T564","BAZAR RAKYAT SERI KEMBANGAN (OPP)",13,0,0
"2025-10","T564","FLAT SERDANG RAYA 1",4,10,0
"2025-10","T564","KANTAN COURT (OPP)",13,0,0
"2025-10","T564","KG. BARU SERI KEMBANGAN",13,0,0
"2025-10","T564","PASAR SERI KEMBANGAN",11,0,0
"2025-10","T564","PERINDUSTRIAN SERDANG RAYA 2",14,0,0
"2025-10","T564","PERSIMPANGAN SK 2/1",14,0,0
"2025-10","T564","SERDANG BARU CHURCH",14,0,0
"2025-10","T564","SERDANG RAYA",13,0,0
"2025-10","T564","SJKC SERDANG BARU 1",13,0,0
"2025-10","T564","TOKONG FA YUAN SR1",12,0,0
"2025-10","T565","(M1) SHELL TAMING JAYA",22,1,1
"2025-10","T565","FLAT LAMA SUNGAI BESI INDAH (OPP)",24,0,0
"2025-10","T565","FLAT TAMAN MUHIBBAH BLOK A",21,1,0
"2025-10","T565","FLAT TMN HARMONI INDAH",9,0,14
"2025-10","T565","JUTA MINES CONDOMINIUM",14,7,0
"2025-10","T565","KG. BARU SERI KEMBANGAN",14,8,0
"2025-10","T565","KLINIK KESIHATAN SRI KEMBANGAN",12,11,0
"2025-10","T565","KOMERSIAL BUKIT BELIMBING",23,0,1
"2025-10","T565","KOMERSIAL TAMAN SG. BESI INDAH",24,0,0
"2025-10","T565","PANGSAPURI CEMPAKA",21,0,0
"2025-10","T565","PASAR SERI KEMBANGAN",22,0,0
"2025-10","T565","PERUMAHAN SB INDAH 1 (OPP)",23,0,0
"2025-10","T565","PUSAT KOMUNITI RAKYAT (JKP ZON 24)",23,0,0
"2025-10","T565","S.K. TAMAN SG BESI INDAH",10,11,0
"2025-10","T565","SOUTH CITY PLAZA (OPP)",21,0,0
"2025-10","T565","SOUTH CITY PLAZA (SELATAN)",22,2,0
"2025-10","T565","TAMAN MUHIBBAH (SELATAN)",22,0,0
"2025-10","T565","TAMAN MUHIBBAH (UTARA)",22,0,0
"2025-10","T565","TAMAN TAMING JAYA",12,3,8
"2025-10","T565","THE MINES",20,4,0
"2025-10","T565","THE MINES (OPP)",21,1,0
"2025-10","T566","(M1) OLIVE HILL BUSINESS PARK",12,7,0
"2025-10","T566","AMAN HEIGHTS CONDOMINIUM",16,0,0
"2025-10","T566","APARTMENT EXCELSA",19,0,0
"2025-10","T566","CAHAYA VILLA",14,0,0
"2025-10","T566","FLAT TAMAN BUKIT SERDANG",17,0,0
"2025-10","T566","KOMERSIAL TAMAN BUKIT SERDANG",14,0,0
"2025-10","T566","PANGSAPURI SERI PINANG",18,0,0
"2025-10","T566","PANGSAPURI SERI PINANG (OPP)",12,0,0
"2025-10","T566","PERSIMPANGAN BS 5/2",13,0,0
"2025-10","T566","PERSIMPANGAN BS 6/16",13,0,0
"2025-10","T566","PERSIMPANGAN BS 6/16 (OPP)",18,0,0
"2025-10","T566","PERSIMPANGAN BS 6/9",31,0,0
"2025-10","T566","PERSIMPANGAN INDAH 1/15",17,0,0
"2025-10","T566","PERUMAHAN BUKIT SERDANG 5",30,0,0
"2025-10","T566","PERUMAHAN INDAH 1/3",17,0,1
"2025-10","T566","S.K. TAMAN UNIVERSITI",9,7,1
"2025-10","T566","S.R.A. TAMAN UNIVERSITI INDAH",19,0,0
"2025-10","T566","SJ814 PUSAT PERDAGANGAN SERI KEMBANGAN",11,0,0
"2025-10","T566","SPORTS ARENA BUKIT SERDANG",16,0,0
"2025-10","T566","TAMAN UNIVERSITI INDAH (TIMUR)",17,0,0
"2025-10","T567","(M1) KOLEJ KEDIAMAN 11 UPM",6,6,0
"2025-10","T567","FAKULTI KEJURUTERAAN PINTU A",10,3,0
"2025-10","T567","FLAT SRI SERDANG BLOK 4 (FLAT IKAN)",11,0,0
"2025-10","T567","KAFA INTEGRASI MANBAUL 'ULUM",10,0,1
"2025-10","T567","KAWASAN INDUSTRI SRI SERDANG",14,0,0
"2025-10","T567","KOMERSIAL SERDANG JAYA",14,0,0
"2025-10","T567","KOMERSIAL TAMAN SRI SERDANG",11,0,0
"2025-10","T567","KUIL SRI MAHA KALIAMMAN",14,0,0
"2025-10","T567","PERUMAHAN SRI SERDANG JLN 18/11",11,0,0
"2025-10","T567","SK SRI SERDANG (OPP)",10,0,0
"2025-10","T567","SMK SERI INDAH (OPP)",9,0,0
"2025-10","T567","SMK SERI SERDANG (OPP)",11,0,0
"2025-10","T567","TAMAN SRI SERDANG FASA IV",14,0,0
"2025-10","T567","TASIK SERI SERDANG (OPP)",11,0,0
"2025-10","T567","UNIV360 PLACE",14,0,0
"2025-10","T568","(M1) FAKULTI PERTANIAN",7,0,0
"2025-10","T568","ASTANA PUTRA UPM",7,0,1
"2025-10","T568","CENTRAL PARKING UPM",7,0,1
"2025-10","T568","DEWAN BANKUET UPM",3,5,0
"2025-10","T568","DEWAN KOMPLEKS AKADEMIK PUSAT",8,0,0
"2025-10","T568","FAKULTI BAHASA MODEN & KOMUNIKASI",6,0,0
"2025-10","T568","FAKULTI PENGAJIAN ALAM SEKITAR",7,0,1
"2025-10","T568","FAKULTI SAINS",6,0,0
"2025-10","T568","FAKULTI SAINS KOMPUTER & TEKNOLOGI MAKLUMAT",5,0,0
"2025-10","T568","FARM FRESH @ UPM",8,0,0
"2025-10","T568","INSTITUT BIOSAINS",6,1,0
"2025-10","T568","KAFETERIA FAKULTI PERTANIAN",7,0,0
"2025-10","T568","KOLEJ 14",3,4,0
"2025-10","T568","KOLEJ CANSELOR",8,0,0
"2025-10","T568","KOLEJ SERUMPUN FOODCOURT",8,0,0
"2025-10","T568","KOLEJ TIGA BELAS",8,0,0
"2025-10","T568","KOLEJ TUN DR ISMAIL",8,0,0
"2025-10","T568","MTDC",8,0,0
"2025-10","T568","PERPUSTAKAAN SULTAN ABDUL SAMAD",4,0,0
"2025-10","T568","PUSAT KESIHATAN UNIVERSITI",8,0,0
"2025-10","T568","PUSAT SUKAN UPM",5,1,1
"2025-10","T569","(M1) MRT BATU 11 CHERAS PINTU A",1,0,0
"2025-10","T569","JEJANTAS AEON CHERAS SELATAN",1,0,0
"2025-10","T569","JEJANTAS TAMAN SRI INDAH",1,0,0
"2025-10","T569","KG. BARU BALAKONG",1,0,0
"2025-10","T569","KG. BARU SERI KEMBANGAN",1,0,0
"2025-10","T569","KLINIK KESIHATAN/TAMAN MUHIBBAH",1,0,0
"2025-10","T569","KOMERSIAL DUTAMAS CHERAS",1,0,0
"2025-10","T569","PASAR SERI KEMBANGAN",1,0,0
"2025-10","T569","PLAZA KASTURI",1,0,0
"2025-10","T569","PLAZA KASTURI (OPP)",0,0,1
"2025-10","T569","SOUTH CITY PLAZA (SELATAN)",1,0,0
"2025-10","T569","SUSUR CHERAS JAYA",1,0,0
"2025-10","T569","SUSUR U-TURN CHERAS JAYA",1,0,0
"2025-10","T569","SUSUR U-TURN CHERAS JAYA (OPP)",1,0,0
"2025-10","T569","TAMAN BUKIT BELIMBING",1,0,0
"2025-10","T569","TAMAN SG BESI INDAH (SELATAN)",1,0,0
"2025-10","T569","TAMAN TAMING JAYA",1,0,0
"2025-10","T569","THE MINES",1,0,0
"2025-10","T569","WISMA TANJUNG BALAI (OPP)",1,0,0
"2025-10","T585","(M1) DESARINA CONDO",8,0,0
"2025-10","T585","BALAI BOMBA TAMAN DESA",7,1,0
"2025-10","T585","CASA DESA",7,0,0
"2025-10","T585","CHANGKAT DESA",8,0,0
"2025-10","T585","DANAU IDAMAN CONDO",8,0,0
"2025-10","T585","DANAU PERMAI CONDO",8,0,0
"2025-10","T585","DANAU VILLA",8,0,0
"2025-10","T585","FABER HEIGHTS (OPP)",7,0,0
"2025-10","T585","ILP KUALA LUMPUR",5,0,0
"2025-10","T585","ILP KUALA LUMPUR (OPP)",7,0,0
"2025-10","T585","PANGSAPURI TERATAK MUHIBBAH",7,0,1
"2025-10","T585","PASAR BATU 41/2 JLN KLANG LAMA",6,0,0
"2025-10","T585","PERUMAHAN TAMAN DESA",6,0,0
"2025-10","T585","SCOTT GARDEN",7,0,1
"2025-10","T585","SCOTT GARDEN (OPP)",6,0,1
"2025-10","T585","SJK(C) CHOONG WEN",5,0,1
"2025-10","T585","SK SERI SETIA",5,0,0
"2025-10","T585","SK SERI SETIA (OPP)",8,0,0
"2025-10","T585","SMK DESA PERDANA (OPP)",8,0,0
"2025-10","T585","SMK SERI SENTOSA",5,0,1
"2025-10","T585","SMK SERI SENTOSA (OPP)",8,0,0
"2025-10","T585","TAMAN BUKIT DESA (SELATAN)",8,0,0
"2025-10","T585","TAMAN DESA MEDICAL CENTRE",7,0,0
"2025-10","T585","TAMAN GOODWOOD",8,0,0
"2025-10","T585","TAMAN LIAN HOE (OPP)",6,0,2
"2025-10","T585","TAMAN LIEN HOE",6,0,0
"2025-10","T585","WISMA TM TAMAN DESA",7,0,0
"2025-10","T586","(M1) TAMAN YARL (TIMUR)",18,0,0
"2025-10","T586","APARTMENT ONE MESRARIA",17,0,0
"2025-10","T586","FLAT TAMAN GEMBIRA",18,0,0
"2025-10","T586","GEMBIRA RESIDEN",15,0,0
"2025-10","T586","KOMERSIAL KUCHAI MAJU 14",17,2,0
"2025-10","T586","KUCHAI BUSINESS PARK",19,0,0
"2025-10","T586","KUCHAI DYNASTY CENTRE",14,0,0
"2025-10","T586","PERSIMPANGAN HUJAN EMAS 5",17,0,0
"2025-10","T586","PERUMAHAN HUJAN EMAS",16,0,0
"2025-10","T586","PERUMAHAN JIRAN",18,0,0
"2025-10","T586","PERUMAHAN MANISAN",16,0,0
"2025-10","T586","PUSAT PENJAJA TAMAN GEMBIRA",15,0,0
"2025-10","T586","SELESA APARTMENT",15,0,0
"2025-10","T586","SERI GEMBIRA AVENUE",15,0,0
"2025-10","T586","SK SERI MEGA",5,13,0
"2025-10","T586","SRI DESA CONDOMINIUM",15,0,0
"2025-10","T586","SRI DESA CONDOMINIUM (OPP)",19,0,0
"2025-10","T586","TAMAN OUG (BARAT)",17,0,0
"2025-10","T586","TAMAN SERANGKAI",14,0,1
"2025-10","T586","THE RIYANG HAPPY GARDEN",15,0,0
"2025-10","T586","ZON N. BBSP (UTARA)",13,0,0
"2025-10","T586","ZON P1. BBSP",15,0,0
"2025-10","T587","(M1) DESA PETALING (UTARA)",26,0,0
"2025-10","T587","DEWAN KG BARU SALAK SELATAN",26,0,0
"2025-10","T587","KG BARU SALAK SELATAN (SELATAN)",22,3,0
"2025-10","T587","KG BARU SALAK SELATAN (TENGAH)",26,0,0
"2025-10","T587","KG BARU SALAK SELATAN (TIMUR)",26,0,0
"2025-10","T587","KLINIK KESIHATAN SALAK SELATAN",25,0,1
"2025-10","T587","KOMERSIAL TAMAN SG BESI",26,0,0
"2025-10","T587","MEGAN SALAK PARK (OPP)",26,0,0
"2025-10","T587","MIDFIELDS 2 CONDO",24,2,0
"2025-10","T587","MIDFIELDS SQUARE",48,1,3
"2025-10","T587","PASAR & PUSAT PENJAJA SALAK SELATAN",26,0,0
"2025-10","T587","PLAZA SG BESI",22,1,1
"2025-10","T587","RESIDENSI VYNE",26,0,0
"2025-10","T587","TAMAN SALAK JAYA (OPP)",25,0,1
"2025-10","T587","VANTAGE POINT (OPP)",26,0,0
"2025-10","T588","(M1) PLAZA OUG",3,0,0
"2025-10","T588","ILP KUALA LUMPUR",4,0,0
